,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
320,Louisville ,27,63,26,55,1,8,4,7,11,18,5,13,2,15,17,59,0.0634920634920634,0.3333333333333333,2022,8,18,8,16,1,3,2,4,4,7,3,4,1,4,5,18,0.1818181818181818,0.75,1,South Carolina ,27,57,21,40,6,17,12,17,8,24,19,11,4,14,11,72,0.2105263157894736,1.3571428571428572,8,12,7,10,3,6,6,7,6,12,4,2,2,5,3,23,0.5,2.0,,160
321,South Carolina ,27,57,21,40,6,17,12,17,8,24,19,11,4,14,11,72,0.2105263157894736,1.3571428571428572,2022,8,12,7,10,3,6,6,7,6,12,4,2,2,5,3,23,0.5,2.0,0,Louisville ,27,63,26,55,1,8,4,7,11,18,5,13,2,15,17,59,0.0634920634920634,0.3333333333333333,8,18,8,16,1,3,2,4,4,7,3,4,1,4,5,18,0.1818181818181818,0.75,,160
322,Maryland ,23,68,20,49,3,19,17,23,10,13,8,12,3,7,23,66,0.25,1.1428571428571428,2022,7,16,6,15,1,7,10,12,5,4,2,5,3,2,5,25,0.625,2.0,1,Stanford ,26,57,20,36,6,21,14,21,15,30,15,3,10,18,22,72,0.2456140350877192,0.8333333333333334,7,17,5,13,2,6,6,9,4,7,6,1,5,3,5,19,0.6666666666666666,2.0,,161
323,Stanford ,26,57,20,36,6,21,14,21,15,30,15,3,10,18,22,72,0.2456140350877192,0.8333333333333334,2022,7,17,5,13,2,6,6,9,4,7,6,1,5,3,5,19,0.6666666666666666,2.0,0,Maryland ,23,68,20,49,3,19,17,23,10,13,8,12,3,7,23,66,0.25,1.1428571428571428,7,16,6,15,1,7,10,12,5,4,2,5,3,2,5,25,0.625,2.0,,161
324,Massachusetts ,29,64,22,48,7,16,13,14,8,12,15,10,0,9,17,78,0.203125,1.6666666666666667,2022,12,19,9,15,4,8,4,4,3,3,6,5,0,7,3,31,0.2857142857142857,2.5,1,Notre Dame ,34,59,27,42,7,17,14,19,12,23,18,6,3,13,12,89,0.2372881355932203,1.3846153846153846,8,11,7,11,5,8,6,8,2,10,11,1,2,6,2,19,0.5454545454545454,2.0,,162
325,Notre Dame ,34,59,27,42,7,17,14,19,12,23,18,6,3,13,12,89,0.2372881355932203,1.3846153846153846,2022,8,11,7,11,5,8,6,8,2,10,11,1,2,6,2,19,0.5454545454545454,2.0,0,Massachusetts ,29,64,22,48,7,16,13,14,8,12,15,10,0,9,17,78,0.203125,1.6666666666666667,12,19,9,15,4,8,4,4,3,3,6,5,0,7,3,31,0.2857142857142857,2.5,,162
326,Mercer ,13,56,10,44,3,12,9,14,8,20,4,8,2,18,18,38,0.1607142857142857,0.2222222222222222,2022,3,14,3,14,1,4,6,8,3,2,1,5,0,5,3,12,2.0,0.2,1,Connecticut ,30,67,18,40,12,27,11,19,18,32,19,14,2,15,15,83,0.1641791044776119,1.2666666666666666,5,14,3,6,3,8,2,2,4,4,5,4,1,3,3,13,0.3333333333333333,5.0,,163
327,Connecticut ,30,67,18,40,12,27,11,19,18,32,19,14,2,15,15,83,0.1641791044776119,1.2666666666666666,2022,5,14,3,6,3,8,2,2,4,4,5,4,1,3,3,13,0.3333333333333333,5.0,0,Mercer ,13,56,10,44,3,12,9,14,8,20,4,8,2,18,18,38,0.1607142857142857,0.2222222222222222,3,14,3,14,1,4,6,8,3,2,1,5,0,5,3,12,2.0,0.2,,163
328,Miami ,11,46,6,27,5,19,6,8,3,20,6,6,4,18,15,33,0.1304347826086956,0.3333333333333333,2022,2,10,2,7,0,3,2,4,2,4,2,1,1,4,3,6,0.2,1.0,1,South Carolina ,18,61,14,43,4,18,9,16,18,26,9,5,8,14,10,49,0.1475409836065573,0.6428571428571429,4,15,4,13,2,6,2,6,5,12,4,2,2,4,4,10,0.3333333333333333,2.0,,164
329,South Carolina ,18,61,14,43,4,18,9,16,18,26,9,5,8,14,10,49,0.1475409836065573,0.6428571428571429,2022,4,15,4,13,2,6,2,6,5,12,4,2,2,4,4,10,0.3333333333333333,2.0,0,Miami ,11,46,6,27,5,19,6,8,3,20,6,6,4,18,15,33,0.1304347826086956,0.3333333333333333,2,10,2,7,0,3,2,4,2,4,2,1,1,4,3,6,0.2,1.0,,164
330,Michigan ,16,46,13,32,3,14,15,20,10,24,9,6,2,21,12,50,0.3260869565217391,0.4285714285714285,2022,4,17,4,12,0,5,10,13,5,6,3,3,1,4,3,18,1.0,1.0,1,Louisville ,25,58,20,43,5,15,7,9,6,20,12,15,4,11,17,62,0.1206896551724138,1.0909090909090908,9,15,8,13,3,5,3,4,2,14,4,6,1,4,4,22,0.3333333333333333,4.0,,165
331,Louisville ,25,58,20,43,5,15,7,9,6,20,12,15,4,11,17,62,0.1206896551724138,1.0909090909090908,2022,9,15,8,13,3,5,3,4,2,14,4,6,1,4,4,22,0.3333333333333333,4.0,0,Michigan ,16,46,13,32,3,14,15,20,10,24,9,6,2,21,12,50,0.3260869565217391,0.4285714285714285,4,17,4,12,0,5,10,13,5,6,3,3,1,4,3,18,1.0,1.0,,165
332,Missouri State ,21,63,19,59,2,4,12,17,18,28,10,5,6,21,20,56,0.1904761904761904,0.4761904761904761,2022,5,13,5,13,0,2,5,6,3,6,3,3,4,4,4,15,0.3846153846153846,1.0,1,Ohio State ,19,56,14,36,5,20,20,30,10,17,11,13,7,10,18,63,0.3571428571428571,1.1,7,13,6,9,2,5,10,12,2,4,5,5,2,3,3,25,0.8333333333333334,3.0,,166
333,Ohio State ,19,56,14,36,5,20,20,30,10,17,11,13,7,10,18,63,0.3571428571428571,1.1,2022,7,13,6,9,2,5,10,12,2,4,5,5,2,3,3,25,0.8333333333333334,3.0,0,Missouri State ,21,63,19,59,2,4,12,17,18,28,10,5,6,21,20,56,0.1904761904761904,0.4761904761904761,5,13,5,13,0,2,5,6,3,6,3,3,4,4,4,15,0.3846153846153846,1.0,,166
334,Montana State ,15,65,11,41,4,24,3,4,8,21,9,10,1,15,14,37,0.0461538461538461,0.6,2022,2,10,2,9,1,6,2,2,3,4,2,3,1,6,2,6,0.2,2.0,1,Stanford ,29,65,20,43,9,22,11,17,15,35,20,12,8,15,10,78,0.1692307692307692,1.3333333333333333,6,12,5,9,1,3,3,7,7,5,5,4,4,3,1,13,0.4285714285714285,5.0,,167
335,Stanford ,29,65,20,43,9,22,11,17,15,35,20,12,8,15,10,78,0.1692307692307692,1.3333333333333333,2022,6,12,5,9,1,3,3,7,7,5,5,4,4,3,1,13,0.4285714285714285,5.0,0,Montana State ,15,65,11,41,4,24,3,4,8,21,9,10,1,15,14,37,0.0461538461538461,0.6,2,10,2,9,1,6,2,2,3,4,2,3,1,6,2,6,0.2,2.0,,167
336,Nevada-Las Vegas ,26,49,21,36,5,13,10,16,4,28,11,1,1,16,17,67,0.2040816326530612,0.6875,2022,7,10,7,10,3,5,3,4,1,10,5,1,1,5,5,16,0.3333333333333333,1.0,1,Arizona ,25,56,21,40,4,16,18,28,2,19,10,11,3,7,21,72,0.3214285714285714,1.4285714285714286,10,19,8,13,2,6,8,13,1,7,4,4,2,2,5,30,0.5,2.0,,168
337,Arizona ,25,56,21,40,4,16,18,28,2,19,10,11,3,7,21,72,0.3214285714285714,1.4285714285714286,2022,10,19,8,13,2,6,8,13,1,7,4,4,2,2,5,30,0.5,2.0,0,Nevada-Las Vegas ,26,49,21,36,5,13,10,16,4,28,11,1,1,16,17,67,0.2040816326530612,0.6875,7,10,7,10,3,5,3,4,1,10,5,1,1,5,5,16,0.3333333333333333,1.0,,168
338,North Carolina ,21,51,19,42,2,9,19,24,7,30,15,9,3,13,6,63,0.3725490196078431,1.1538461538461535,2022,7,13,6,12,1,2,9,10,3,9,5,4,2,3,1,19,0.9,2.0,1,Arizona ,17,59,10,32,7,27,4,7,8,21,14,6,3,14,21,45,0.0677966101694915,1.0,6,12,3,8,3,8,1,2,3,4,3,2,1,3,4,15,0.3333333333333333,2.0,,169
339,Arizona ,17,59,10,32,7,27,4,7,8,21,14,6,3,14,21,45,0.0677966101694915,1.0,2022,6,12,3,8,3,8,1,2,3,4,3,2,1,3,4,15,0.3333333333333333,2.0,0,North Carolina ,21,51,19,42,2,9,19,24,7,30,15,9,3,13,6,63,0.3725490196078431,1.1538461538461535,7,13,6,12,1,2,9,10,3,9,5,4,2,3,1,19,0.9,2.0,,169
340,North Carolina ,24,52,21,41,3,11,10,16,4,22,12,6,2,12,19,61,0.1923076923076923,1.0,2022,9,18,8,16,2,3,4,6,1,6,3,2,1,4,4,23,0.2222222222222222,1.0,1,South Carolina ,23,69,16,50,7,19,16,22,25,23,8,5,5,14,17,69,0.2318840579710145,0.5714285714285714,8,17,8,12,3,10,12,13,12,10,4,2,2,3,4,28,0.9230769230769232,0.6666666666666666,,170
341,South Carolina ,23,69,16,50,7,19,16,22,25,23,8,5,5,14,17,69,0.2318840579710145,0.5714285714285714,2022,8,17,8,12,3,10,12,13,12,10,4,2,2,3,4,28,0.9230769230769232,0.6666666666666666,0,North Carolina ,24,52,21,41,3,11,10,16,4,22,12,6,2,12,19,61,0.1923076923076923,1.0,9,18,8,16,2,3,4,6,1,6,3,2,1,4,4,23,0.2222222222222222,1.0,,170
342,Notre Dame ,27,53,22,36,5,17,4,5,4,25,9,5,6,15,14,63,0.0754716981132075,0.6,2022,9,19,6,9,3,10,4,5,2,8,6,3,3,5,4,21,0.6666666666666666,1.5,1,NC State ,25,62,20,44,5,18,11,14,11,18,9,12,1,10,5,66,0.1774193548387097,0.9,5,11,5,10,2,4,6,7,3,7,2,4,1,3,1,16,0.6,0.5,,171
343,NC State ,25,62,20,44,5,18,11,14,11,18,9,12,1,10,5,66,0.1774193548387097,0.9,2022,5,11,5,10,2,4,6,7,3,7,2,4,1,3,1,16,0.6,0.5,0,Notre Dame ,27,53,22,36,5,17,4,5,4,25,9,5,6,15,14,63,0.0754716981132075,0.6,9,19,6,9,3,10,4,5,2,8,6,3,3,5,4,21,0.6666666666666666,1.5,,171
344,Notre Dame ,41,76,31,51,10,25,16,23,8,29,24,16,5,13,22,108,0.2105263157894736,1.8461538461538465,2022,11,19,8,11,7,12,11,11,2,7,12,4,3,4,4,29,0.8461538461538461,6.0,1,Oklahoma ,21,65,15,44,6,21,16,26,13,22,14,7,5,28,15,64,0.2461538461538461,0.5,5,12,4,8,3,10,7,12,5,3,4,2,4,6,3,19,1.0,0.8,,172
345,Oklahoma ,21,65,15,44,6,21,16,26,13,22,14,7,5,28,15,64,0.2461538461538461,0.5,2022,5,12,4,8,3,10,7,12,5,3,4,2,4,6,3,19,1.0,0.8,0,Notre Dame ,41,76,31,51,10,25,16,23,8,29,24,16,5,13,22,108,0.2105263157894736,1.8461538461538465,11,19,8,11,7,12,11,11,2,7,12,4,3,4,4,29,0.8461538461538461,6.0,,172
346,Ohio State ,28,58,18,36,10,22,13,16,6,33,16,5,4,19,22,79,0.2241379310344827,0.8421052631578947,2022,9,17,7,12,4,7,3,4,2,8,8,3,1,6,4,23,0.75,3.0,1,Louisiana State ,25,68,23,60,2,8,12,22,12,18,8,13,5,10,14,64,0.1764705882352941,0.8,12,30,11,26,1,4,7,13,5,5,4,4,1,3,4,32,0.5,2.0,,173
347,Louisiana State ,25,68,23,60,2,8,12,22,12,18,8,13,5,10,14,64,0.1764705882352941,0.8,2022,12,30,11,26,1,4,7,13,5,5,4,4,1,3,4,32,0.5,2.0,0,Ohio State ,28,58,18,36,10,22,13,16,6,33,16,5,4,19,22,79,0.2241379310344827,0.8421052631578947,9,17,7,12,4,7,3,4,2,8,8,3,1,6,4,23,0.75,3.0,,173
348,Ohio State ,26,61,22,49,4,12,7,7,12,18,10,11,5,17,17,63,0.1147540983606557,0.5882352941176471,2022,7,16,6,14,3,4,2,2,2,5,4,4,2,6,3,19,0.3333333333333333,1.0,1,Texas ,26,55,24,51,2,4,12,15,10,18,9,12,4,17,12,66,0.2181818181818181,0.5294117647058824,7,11,7,11,0,1,3,4,3,5,3,1,1,3,4,17,0.6,1.0,,174
349,Texas ,26,55,24,51,2,4,12,15,10,18,9,12,4,17,12,66,0.2181818181818181,0.5294117647058824,2022,7,11,7,11,0,1,3,4,3,5,3,1,1,3,4,17,0.6,1.0,0,Ohio State ,26,61,22,49,4,12,7,7,12,18,10,11,5,17,17,63,0.1147540983606557,0.5882352941176471,7,16,6,14,3,4,2,2,2,5,4,4,2,6,3,19,0.3333333333333333,1.0,,174
350,Princeton ,21,62,16,45,5,17,8,10,10,17,8,5,2,8,15,55,0.1290322580645161,1.0,2022,5,15,4,13,3,7,4,4,5,10,2,2,1,4,4,13,0.3076923076923077,2.0,1,Indiana ,22,43,18,31,4,12,8,11,1,27,11,5,5,16,13,56,0.1860465116279069,0.6875,7,14,7,14,1,3,3,4,1,7,4,1,4,6,3,15,0.4285714285714285,1.5,,175
351,Indiana ,22,43,18,31,4,12,8,11,1,27,11,5,5,16,13,56,0.1860465116279069,0.6875,2022,7,14,7,14,1,3,3,4,1,7,4,1,4,6,3,15,0.4285714285714285,1.5,0,Princeton ,21,62,16,45,5,17,8,10,10,17,8,5,2,8,15,55,0.1290322580645161,1.0,5,15,4,13,3,7,4,4,5,10,2,2,1,4,4,13,0.3076923076923077,2.0,,175
352,Princeton ,26,53,23,43,3,10,14,20,4,26,9,6,2,18,17,69,0.2641509433962264,0.5,2022,9,21,8,15,2,7,9,11,1,7,2,3,2,6,4,29,0.6,1.0,1,Kentucky ,20,56,16,41,4,15,18,24,8,20,10,8,1,15,20,62,0.3214285714285714,0.6666666666666666,4,14,3,8,2,6,7,7,1,7,3,6,1,4,5,17,1.25,1.0,,176
353,Kentucky ,20,56,16,41,4,15,18,24,8,20,10,8,1,15,20,62,0.3214285714285714,0.6666666666666666,2022,4,14,3,8,2,6,7,7,1,7,3,6,1,4,5,17,1.25,1.0,0,Princeton ,26,53,23,43,3,10,14,20,4,26,9,6,2,18,17,69,0.2641509433962264,0.5,9,21,8,15,2,7,9,11,1,7,2,3,2,6,4,29,0.6,1.0,,176
354,South Dakota ,20,51,12,35,8,16,13,17,3,23,10,10,2,14,18,61,0.2549019607843137,0.7142857142857143,2022,6,14,4,11,3,6,4,5,1,7,5,4,1,3,5,16,1.0,2.0,1,Baylor ,17,54,12,28,5,26,8,12,9,26,15,4,3,19,22,47,0.1481481481481481,0.7894736842105263,6,12,6,10,2,8,2,3,3,7,5,2,1,5,5,13,0.2222222222222222,1.25,,177
355,Baylor ,17,54,12,28,5,26,8,12,9,26,15,4,3,19,22,47,0.1481481481481481,0.7894736842105263,2022,6,12,6,10,2,8,2,3,3,7,5,2,1,5,5,13,0.2222222222222222,1.25,0,South Dakota ,20,51,12,35,8,16,13,17,3,23,10,10,2,14,18,61,0.2549019607843137,0.7142857142857143,6,14,4,11,3,6,4,5,1,7,5,4,1,3,5,16,1.0,2.0,,177
356,South Dakota ,19,52,14,32,5,20,6,10,6,19,12,5,0,10,16,49,0.1153846153846153,1.2,2022,7,13,7,10,1,7,3,4,1,7,4,2,0,3,5,17,0.5,4.0,1,Michigan ,20,52,17,35,3,17,9,11,11,24,10,5,2,12,17,52,0.173076923076923,0.8333333333333334,6,12,6,12,2,9,5,5,6,6,3,2,1,4,4,17,0.4166666666666667,2.0,,178
357,Michigan ,20,52,17,35,3,17,9,11,11,24,10,5,2,12,17,52,0.173076923076923,0.8333333333333334,2022,6,12,6,12,2,9,5,5,6,6,3,2,1,4,4,17,0.4166666666666667,2.0,0,South Dakota ,19,52,14,32,5,20,6,10,6,19,12,5,0,10,16,49,0.1153846153846153,1.2,7,13,7,10,1,7,3,4,1,7,4,2,0,3,5,17,0.5,4.0,,178
358,South Dakota ,29,52,23,38,6,14,11,15,2,25,19,9,2,10,14,75,0.2115384615384615,1.9,2022,7,14,6,10,2,4,5,8,1,6,7,3,1,3,3,20,0.7142857142857143,3.5,1,Mississippi ,23,59,17,49,6,10,9,13,8,19,16,4,5,11,19,61,0.1525423728813559,1.4545454545454546,3,16,3,16,2,2,3,4,5,6,6,1,3,3,4,9,0.3333333333333333,6.0,,179
359,Mississippi ,23,59,17,49,6,10,9,13,8,19,16,4,5,11,19,61,0.1525423728813559,1.4545454545454546,2022,3,16,3,16,2,2,3,4,5,6,6,1,3,3,4,9,0.3333333333333333,6.0,0,South Dakota ,29,52,23,38,6,14,11,15,2,25,19,9,2,10,14,75,0.2115384615384615,1.9,7,14,6,10,2,4,5,8,1,6,7,3,1,3,3,20,0.7142857142857143,3.5,,179
360,South Florida ,24,59,15,37,9,22,9,11,9,18,11,10,0,13,14,66,0.1525423728813559,0.8461538461538461,2022,7,16,5,11,3,9,5,6,3,7,3,2,0,4,4,21,0.3125,1.5,1,Miami ,30,56,22,34,8,22,10,11,4,22,11,7,3,12,11,78,0.1785714285714285,0.9166666666666666,5,10,4,8,3,8,3,3,1,5,3,2,0,3,2,14,0.375,3.0,,180
361,Miami ,30,56,22,34,8,22,10,11,4,22,11,7,3,12,11,78,0.1785714285714285,0.9166666666666666,2022,5,10,4,8,3,8,3,3,1,5,3,2,0,3,2,14,0.375,3.0,0,South Florida ,24,59,15,37,9,22,9,11,9,18,11,10,0,13,14,66,0.1525423728813559,0.8461538461538461,7,16,5,11,3,9,5,6,3,7,3,2,0,4,4,21,0.3125,1.5,,180
362,Stephen F. Austin ,22,65,13,36,9,29,13,16,15,19,12,7,1,12,23,66,0.2,1.0,2022,7,17,5,13,5,10,7,9,6,4,4,3,1,4,6,26,0.4117647058823529,2.0,1,North Carolina ,26,56,17,33,9,23,18,23,9,25,16,5,3,15,16,79,0.3214285714285714,1.0666666666666669,8,15,5,9,4,7,8,8,2,9,4,2,2,5,5,28,0.5333333333333333,2.0,,181
363,North Carolina ,26,56,17,33,9,23,18,23,9,25,16,5,3,15,16,79,0.3214285714285714,1.0666666666666669,2022,8,15,5,9,4,7,8,8,2,9,4,2,2,5,5,28,0.5333333333333333,2.0,0,Stephen F. Austin ,22,65,13,36,9,29,13,16,15,19,12,7,1,12,23,66,0.2,1.0,7,17,5,13,5,10,7,9,6,4,4,3,1,4,6,26,0.4117647058823529,2.0,,181
364,Tennessee ,24,68,19,47,5,21,11,19,13,25,9,5,2,17,18,64,0.1617647058823529,0.5294117647058824,2022,9,19,7,13,3,8,3,4,5,7,4,2,1,4,4,22,0.2307692307692307,1.0,1,Louisville ,28,67,21,44,7,23,13,21,12,19,15,11,8,7,20,76,0.1940298507462686,2.142857142857143,7,21,7,15,3,9,9,10,5,5,6,4,3,2,5,23,0.5,4.0,,182
365,Louisville ,28,67,21,44,7,23,13,21,12,19,15,11,8,7,20,76,0.1940298507462686,2.142857142857143,2022,7,21,7,15,3,9,9,10,5,5,6,4,3,2,5,23,0.5,4.0,0,Tennessee ,24,68,19,47,5,21,11,19,13,25,9,5,2,17,18,64,0.1617647058823529,0.5294117647058824,9,19,7,13,3,8,3,4,5,7,4,2,1,4,4,22,0.2307692307692307,1.0,,182
366,Texas ,17,52,12,39,5,13,11,20,4,20,8,4,1,10,24,50,0.2115384615384615,0.8,2022,6,18,5,14,1,4,4,4,1,7,6,1,1,2,5,15,0.3636363636363636,6.0,1,Stanford ,19,51,16,34,3,17,18,22,11,31,14,4,11,17,22,59,0.3529411764705882,0.8235294117647058,7,14,5,10,2,4,10,11,3,9,4,1,6,4,4,20,0.9090909090909092,1.3333333333333333,,183
367,Stanford ,19,51,16,34,3,17,18,22,11,31,14,4,11,17,22,59,0.3529411764705882,0.8235294117647058,2022,7,14,5,10,2,4,10,11,3,9,4,1,6,4,4,20,0.9090909090909092,1.3333333333333333,0,Texas ,17,52,12,39,5,13,11,20,4,20,8,4,1,10,24,50,0.2115384615384615,0.8,6,18,5,14,1,4,4,4,1,7,6,1,1,2,5,15,0.3636363636363636,6.0,,183
368,UT Arlington ,27,62,20,46,7,16,10,16,7,26,11,6,5,9,20,71,0.1612903225806451,1.2222222222222223,2022,6,15,6,15,2,5,7,11,3,7,4,3,2,4,5,19,0.4666666666666667,2.0,1,Iowa State ,28,65,21,45,7,20,15,26,11,27,6,2,6,7,14,78,0.2307692307692307,0.8571428571428571,13,28,9,20,4,8,6,12,5,10,6,1,3,3,4,36,0.5,2.0,,184
369,Iowa State ,28,65,21,45,7,20,15,26,11,27,6,2,6,7,14,78,0.2307692307692307,0.8571428571428571,2022,13,28,9,20,4,8,6,12,5,10,6,1,3,3,4,36,0.5,2.0,0,UT Arlington ,27,62,20,46,7,16,10,16,7,26,11,6,5,9,20,71,0.1612903225806451,1.2222222222222223,6,15,6,15,2,5,7,11,3,7,4,3,2,4,5,19,0.4666666666666667,2.0,,184
370,Utah ,23,45,17,25,6,20,4,4,1,13,13,4,2,18,13,56,0.0888888888888888,0.7222222222222222,2022,6,10,6,7,4,7,2,2,1,4,5,2,1,4,3,18,0.2222222222222222,2.0,1,Texas ,35,55,32,49,3,6,5,10,6,19,16,9,3,11,9,78,0.0909090909090909,1.4545454545454546,6,13,6,12,1,2,1,4,1,4,8,2,1,2,2,12,0.25,4.0,,185
371,Texas ,35,55,32,49,3,6,5,10,6,19,16,9,3,11,9,78,0.0909090909090909,1.4545454545454546,2022,6,13,6,12,1,2,1,4,1,4,8,2,1,2,2,12,0.25,4.0,0,Utah ,23,45,17,25,6,20,4,4,1,13,13,4,2,18,13,56,0.0888888888888888,0.7222222222222222,6,10,6,7,4,7,2,2,1,4,5,2,1,4,3,18,0.2222222222222222,2.0,,185
372,Villanova ,22,59,16,33,6,26,11,17,9,22,14,9,4,8,15,61,0.1864406779661017,1.75,2022,10,22,9,16,1,6,4,7,5,9,3,6,2,2,4,25,0.6,3.0,1,Brigham Young ,21,54,15,37,6,17,9,12,7,29,14,6,1,16,15,57,0.1666666666666666,0.875,6,17,5,12,3,7,8,8,4,9,8,3,0,5,4,21,0.4705882352941176,1.6,,186
373,Brigham Young ,21,54,15,37,6,17,9,12,7,29,14,6,1,16,15,57,0.1666666666666666,0.875,2022,6,17,5,12,3,7,8,8,4,9,8,3,0,5,4,21,0.4705882352941176,1.6,0,Villanova ,22,59,16,33,6,26,11,17,9,22,14,9,4,8,15,61,0.1864406779661017,1.75,10,22,9,16,1,6,4,7,5,9,3,6,2,2,4,25,0.6,3.0,,186
374,Villanova ,19,58,13,37,6,21,5,7,6,17,8,8,6,12,21,49,0.0862068965517241,0.6666666666666666,2022,5,14,5,11,3,8,2,2,1,5,2,2,3,3,5,12,0.3333333333333333,1.0,1,Michigan ,24,57,22,44,2,13,14,21,16,30,11,8,1,14,10,64,0.2456140350877192,0.7857142857142857,12,16,12,16,2,8,3,6,7,7,3,5,0,4,2,27,1.0,2.0,,187
375,Michigan ,24,57,22,44,2,13,14,21,16,30,11,8,1,14,10,64,0.2456140350877192,0.7857142857142857,2022,12,16,12,16,2,8,3,6,7,7,3,5,0,4,2,27,1.0,2.0,0,Villanova ,19,58,13,37,6,21,5,7,6,17,8,8,6,12,21,49,0.0862068965517241,0.6666666666666666,5,14,5,11,3,8,2,2,1,5,2,2,3,3,5,12,0.3333333333333333,1.0,,187
