,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
233,Stanford ,31,56,18,34,13,22,11,12,6,24,28,8,1,12,11,86,0.1964285714285714,2.333333333333333,2010,9,12,9,12,4,6,4,4,2,6,8,3,0,5,2,22,0.4,7.0,1094,Brigham Young ,18,51,13,33,5,18,5,7,7,28,8,3,4,13,17,46,0.0980392156862745,0.6153846153846154,5,13,4,10,1,3,5,7,3,8,3,1,2,5,4,16,0.3846153846153846,0.6666666666666666,True,663
234,Vanderbilt ,25,57,18,39,7,18,5,6,6,10,15,12,3,14,15,62,0.087719298245614,1.0714285714285714,2010,3,10,3,10,3,6,4,4,2,2,6,5,1,3,3,13,0.4444444444444444,3.0,1093,Texas ,27,69,20,49,7,20,20,26,16,19,13,6,3,9,14,81,0.2898550724637681,1.4444444444444444,8,16,7,13,3,6,6,8,7,8,3,4,2,3,4,23,0.5454545454545454,1.5,False,663
235,Louisville ,30,50,22,31,8,19,13,14,9,25,20,10,2,19,11,81,0.26,1.0526315789473684,2010,10,15,10,15,5,7,6,6,3,6,5,3,1,5,3,22,1.0,1.25,1092,Bradley ,21,53,16,36,5,17,15,21,10,23,9,4,8,14,20,62,0.2830188679245283,0.6428571428571429,10,24,7,16,3,8,10,11,2,6,4,2,5,2,5,33,0.4166666666666667,4.0,True,663
236,West Virginia ,25,60,18,43,7,17,11,17,7,16,12,6,2,15,27,68,0.1833333333333333,0.8,2010,9,14,5,9,4,5,7,9,3,3,2,1,2,3,5,29,0.6,1.0,1091,Indiana ,25,53,24,47,1,6,19,25,7,33,11,5,3,7,10,70,0.3584905660377358,1.5714285714285714,6,12,6,12,1,3,5,6,4,11,3,3,3,4,3,17,0.7142857142857143,2.0,False,663
237,Baylor ,25,49,21,40,4,9,28,35,8,28,12,3,10,15,16,82,0.5714285714285714,0.8,2010,9,17,9,17,1,2,12,15,2,7,4,1,8,7,3,30,1.1666666666666667,3.0,1090,Belmont ,20,63,15,37,5,26,3,5,10,22,9,3,4,13,22,48,0.0476190476190476,0.6923076923076923,7,20,7,19,2,9,2,2,4,5,3,1,1,3,5,16,0.1,1.0,True,663
238,West Virginia ,26,69,21,55,5,14,22,32,25,24,11,9,3,16,19,78,0.3188405797101449,0.6875,2010,6,15,6,12,3,7,11,12,8,7,3,2,1,4,4,26,0.7333333333333333,3.0,1089,Gonzaga ,23,42,18,27,5,15,8,14,9,26,16,5,2,19,14,59,0.1904761904761904,0.8421052631578947,7,11,7,8,1,4,5,6,3,6,6,1,1,6,3,17,0.8333333333333334,6.0,True,663
239,Houston ,22,56,15,39,7,17,22,29,9,25,9,5,5,16,21,73,0.3928571428571428,0.5625,2010,6,15,6,11,4,10,8,9,3,7,5,3,3,5,4,24,0.5333333333333333,1.0,1088,Belmont ,24,58,18,38,6,20,10,12,6,10,13,11,2,6,14,64,0.1724137931034483,2.1666666666666665,9,22,7,16,2,6,5,5,3,4,7,4,1,2,4,25,0.3333333333333333,2.0,True,663
240,Albany ,19,60,16,50,3,10,6,16,19,23,8,8,3,24,19,47,0.1,0.3333333333333333,2010,6,21,4,13,2,8,2,4,6,7,3,3,3,7,5,14,0.2857142857142857,0.6666666666666666,1087,Connecticut ,26,60,18,43,8,17,9,16,9,25,9,6,10,13,15,69,0.15,0.6923076923076923,10,22,7,15,3,7,5,6,3,6,4,3,5,4,4,28,0.3333333333333333,2.0,False,663
241,Texas A&M ,27,58,20,46,7,12,8,18,10,21,13,11,8,15,15,69,0.1379310344827586,0.8666666666666667,2010,8,13,7,13,4,6,1,3,2,5,4,3,1,4,3,18,0.0769230769230769,1.0,1086,Baylor ,26,66,24,57,2,9,13,20,16,24,13,6,5,12,15,67,0.1969696969696969,1.0833333333333333,6,15,6,14,1,1,2,4,4,9,3,2,2,2,3,14,0.2222222222222222,3.0,True,663
242,Arkansas ,20,56,17,42,3,14,16,19,9,19,11,11,1,13,15,59,0.2857142857142857,0.8461538461538461,2010,4,13,3,11,2,6,4,4,4,3,3,4,1,2,5,13,1.0,1.5,1085,Texas A&M ,24,51,22,43,2,8,9,13,3,28,10,2,1,18,10,59,0.1764705882352941,0.5555555555555556,8,13,7,11,1,2,4,4,1,10,5,1,1,3,3,17,0.4444444444444444,1.6666666666666667,False,663
243,Texas A&M ,21,49,19,40,2,9,17,20,9,24,16,6,2,17,15,61,0.3469387755102041,0.9411764705882352,2010,9,17,9,17,2,5,6,6,5,5,4,3,2,8,3,23,1.5,3.0,1084,Arizona ,28,61,15,32,13,29,5,12,4,22,16,13,3,7,12,74,0.081967213114754,2.2857142857142856,12,21,6,9,6,12,1,3,2,7,4,5,2,2,3,31,0.125,4.0,False,663
244,Brigham Young ,20,59,14,35,6,24,9,10,14,27,17,8,5,20,18,55,0.1525423728813559,0.85,2010,3,10,2,8,2,8,3,4,4,10,7,2,1,5,4,10,0.375,3.0,1083,Stanford ,24,57,20,43,4,14,2,2,8,37,15,1,5,18,17,54,0.0350877192982456,0.8333333333333334,8,14,8,14,1,3,1,1,1,9,3,1,3,6,4,17,0.0769230769230769,1.5,True,663
245,DePaul ,23,54,20,43,3,11,10,17,5,21,7,14,3,15,11,59,0.1851851851851851,0.4666666666666667,2010,8,12,8,12,2,6,4,6,2,7,3,4,2,8,3,17,0.4,1.0,1082,Arizona ,17,60,11,38,6,22,13,18,5,22,5,12,2,6,11,53,0.2166666666666666,0.8333333333333334,5,21,2,12,4,9,8,12,2,5,2,5,1,2,3,22,0.3809523809523809,2.0,True,663
246,California ,25,56,20,44,5,12,7,14,14,16,15,8,0,19,23,62,0.125,0.7894736842105263,2010,7,13,4,8,3,5,3,4,5,7,4,3,0,5,5,17,0.5,0.8,1081,Connecticut ,20,56,15,44,5,12,14,20,4,27,11,4,2,12,23,59,0.25,0.9166666666666666,7,17,5,11,2,6,6,6,1,6,4,2,1,3,5,20,0.4615384615384615,1.5,True,663
247,Notre Dame ,23,56,22,47,1,9,26,33,16,20,13,14,8,12,15,73,0.4642857142857143,1.0833333333333333,2010,9,18,9,14,1,4,18,20,9,7,5,4,7,4,4,28,1.0,1.25,1080,Arizona ,20,50,13,31,7,19,22,31,3,31,10,8,3,12,21,69,0.44,0.8333333333333334,7,17,3,8,4,9,8,11,1,6,4,3,1,3,5,26,1.5,2.0,True,663
248,Connecticut ,31,68,28,55,3,13,10,13,11,25,13,10,8,21,18,75,0.1470588235294117,0.6190476190476191,2010,10,17,10,16,3,6,4,4,4,5,5,5,4,6,5,20,0.6666666666666666,1.6666666666666667,1079,Maryland ,42,68,35,51,7,17,9,13,11,24,22,13,4,13,18,100,0.1323529411764706,1.6923076923076923,6,10,5,8,2,4,2,2,2,5,8,4,1,4,4,13,0.2,4.0,False,663
249,Notre Dame ,29,72,24,58,5,14,20,27,17,23,16,14,7,16,14,83,0.2777777777777778,1.0,2010,8,19,7,15,2,6,8,11,5,8,5,4,4,4,3,20,0.5,5.0,1078,Alabama ,23,54,15,30,8,24,10,14,6,15,13,7,1,18,13,64,0.1851851851851851,0.7222222222222222,9,16,5,5,4,11,3,5,2,5,3,1,1,4,2,23,0.3333333333333333,1.0,True,663
250,Creighton ,24,53,17,32,7,21,12,12,4,20,17,10,2,14,16,67,0.2264150943396226,1.2142857142857142,2010,5,13,5,8,4,9,7,7,1,5,5,4,2,4,4,15,0.7,3.0,1077,Texas A&M ,25,56,17,39,8,17,26,35,11,28,16,3,2,14,13,84,0.4642857142857143,1.1428571428571428,8,19,5,12,5,9,8,11,2,8,7,1,1,3,3,27,1.75,3.5,False,663
251,St. John's ,24,48,22,44,2,4,19,25,7,22,9,9,3,16,12,69,0.3958333333333333,0.5625,2010,7,12,6,12,1,3,6,7,1,5,4,3,1,8,4,21,0.6666666666666666,3.0,1076,Wright State ,24,80,16,50,8,30,5,7,17,21,10,6,1,11,25,61,0.0625,0.9090909090909092,5,15,4,8,2,8,2,4,9,6,3,1,1,4,5,12,0.6666666666666666,0.5,True,663
252,Dayton ,21,59,13,31,8,28,5,10,7,21,16,2,5,12,18,55,0.0847457627118644,1.3333333333333333,2010,6,14,4,7,3,7,3,5,2,7,3,1,2,2,5,16,0.3333333333333333,3.0,1075,Maryland ,32,68,31,55,1,13,15,25,17,21,12,7,8,13,19,80,0.2205882352941176,0.9230769230769232,9,20,9,20,1,6,5,7,6,4,3,3,6,2,4,23,0.3,1.5,False,663
253,Arkansas ,26,66,20,52,6,14,14,18,12,25,17,7,1,8,12,72,0.2121212121212121,2.125,2010,4,15,3,13,4,7,4,4,5,7,5,2,1,3,2,14,0.5,5.0,1074,UCLA ,29,80,22,56,7,24,20,21,25,19,12,6,2,12,16,85,0.25,1.0,12,23,10,20,4,9,8,8,8,7,5,2,1,5,3,30,0.625,2.0,False,663
254,DePaul ,20,64,17,47,3,17,5,5,10,20,10,11,2,14,14,48,0.078125,0.7142857142857143,2010,9,18,7,13,2,6,4,4,4,6,6,3,2,5,5,20,0.2666666666666666,1.2,1073,Connecticut ,27,58,23,43,4,15,11,17,8,24,14,6,7,11,15,69,0.1896551724137931,1.2727272727272727,11,15,11,15,2,7,4,8,3,9,4,2,4,3,3,25,0.6666666666666666,4.0,False,663
255,Tennessee ,22,59,18,42,4,17,15,18,16,31,9,7,4,19,10,63,0.2542372881355932,0.4736842105263157,2010,8,13,8,11,1,5,4,6,8,13,4,2,1,5,2,17,0.4444444444444444,2.0,1072,UCLA ,21,67,15,45,6,22,13,16,16,20,11,5,6,10,14,61,0.1940298507462686,1.1,6,22,5,11,2,11,4,4,8,7,3,2,3,3,4,16,0.375,3.0,True,663
256,Duke ,25,63,22,49,3,14,16,16,12,19,10,5,1,11,18,69,0.2539682539682539,0.9090909090909092,2010,7,15,7,14,3,5,9,9,5,4,4,2,1,4,5,23,0.6,2.0,1071,Stanford ,32,65,22,42,10,23,5,9,10,28,16,11,3,12,20,79,0.0769230769230769,1.3333333333333333,9,14,6,9,3,6,2,3,3,6,5,3,2,4,3,21,0.25,1.0,False,663
257,Stanford ,30,60,23,42,7,18,14,20,12,24,21,9,2,11,13,81,0.2333333333333333,1.9090909090909087,2010,11,15,11,15,3,7,7,8,5,12,8,2,1,2,3,29,0.4666666666666667,8.0,1070,UC Davis ,16,55,9,28,7,27,15,16,4,21,6,5,2,14,14,54,0.2727272727272727,0.4285714285714285,8,25,7,21,1,5,8,8,2,4,1,2,1,3,3,25,1.0,1.0,True,663
258,Eastern Michigan ,16,60,16,57,0,3,16,22,12,19,10,6,3,17,12,48,0.2666666666666666,0.5882352941176471,2010,5,17,5,16,0,3,7,8,3,9,4,3,2,5,2,14,1.0,0.8,1069,Connecticut ,41,70,26,41,15,29,13,17,8,27,25,6,7,10,12,110,0.1857142857142857,2.5,9,15,8,13,4,8,4,5,2,12,6,2,4,2,2,23,0.5,6.0,False,663
259,South Carolina ,32,60,27,41,5,19,11,14,10,25,22,11,11,17,18,80,0.1833333333333333,1.2941176470588236,2010,5,10,5,8,2,5,2,3,2,4,6,2,1,4,3,12,0.6666666666666666,1.5,1068,Towson ,23,73,15,44,8,29,7,11,17,18,13,8,5,16,20,61,0.0958904109589041,0.8125,8,27,4,12,4,15,2,2,4,3,5,7,3,4,2,20,1.0,1.25,True,663
260,Florida ,23,70,19,51,4,19,7,12,18,17,14,9,4,17,23,57,0.1,0.8235294117647058,2010,6,13,6,13,1,5,5,8,3,5,3,3,3,5,4,14,0.5,3.0,1067,Notre Dame ,36,69,34,59,2,10,13,15,10,30,20,4,4,7,12,87,0.1884057971014492,2.857142857142857,14,26,13,20,1,6,5,6,6,8,6,3,4,3,4,34,0.4,2.0,False,663
261,Baylor ,24,55,20,45,4,10,24,33,16,23,14,9,7,15,12,76,0.4363636363636363,0.9333333333333332,2010,8,14,8,14,2,4,9,10,4,9,4,3,6,4,3,25,0.6428571428571429,3.0,1066,Texas A&M ,32,69,24,52,8,17,8,10,7,19,10,5,4,7,17,80,0.1159420289855072,1.4285714285714286,13,34,6,22,7,12,3,3,4,8,4,3,3,3,4,35,0.2857142857142857,2.0,False,663
262,Florida ,26,74,17,53,9,21,9,13,12,23,14,3,2,9,12,70,0.1216216216216216,1.5555555555555556,2010,6,17,6,17,3,7,4,6,4,4,3,2,1,3,4,16,0.5,2.0,1065,UCLA ,31,73,24,53,7,20,20,25,15,23,15,7,4,9,20,89,0.273972602739726,1.6666666666666667,10,22,10,20,4,8,6,8,6,9,5,3,1,4,4,22,0.5,5.0,False,663
263,Ohio State ,28,59,24,48,4,11,5,10,4,25,13,7,11,13,12,65,0.0847457627118644,1.0,2010,9,15,6,11,3,6,2,2,1,14,4,4,7,3,3,23,0.1333333333333333,2.0,1064,Tennessee ,30,65,26,50,4,15,13,25,14,23,17,4,3,16,23,77,0.2,1.0625,8,14,8,11,2,5,5,8,2,8,9,1,2,6,4,21,0.3571428571428571,4.0,False,663
264,Florida Gulf Coast ,20,56,13,30,7,26,18,24,9,28,9,4,3,14,23,65,0.3214285714285714,0.6428571428571429,2010,6,10,6,9,3,7,3,4,4,7,3,2,1,6,5,15,0.4285714285714285,3.0,1063,Notre Dame ,33,75,30,65,3,10,15,16,17,25,17,8,5,7,10,84,0.2,2.4285714285714284,9,19,9,19,2,6,7,8,6,8,6,3,3,2,3,25,0.3684210526315789,4.0,False,663
265,St. Bonaventure ,24,55,21,43,3,12,21,29,5,28,4,4,0,12,22,72,0.3818181818181818,0.3333333333333333,2010,6,12,6,12,1,5,8,10,1,8,1,0,0,4,5,18,1.1428571428571428,1.0,1062,Stanford ,27,68,17,46,10,22,4,6,12,23,12,2,1,12,12,68,0.0588235294117647,1.0,8,22,5,14,4,8,2,4,5,7,3,1,1,3,4,20,0.1818181818181818,1.0,True,663
266,Fresno State ,18,53,11,24,7,29,13,19,12,22,13,7,1,19,17,56,0.2452830188679245,0.6842105263157895,2010,9,17,6,9,3,14,1,5,3,7,3,3,1,5,3,22,0.25,3.0,1061,Mississippi State ,36,68,33,55,3,13,28,37,16,31,13,17,3,13,12,103,0.4117647058823529,1.0,7,13,7,12,2,4,8,10,6,11,3,3,1,1,2,23,0.7272727272727273,2.0,False,663
267,Georgetown ,22,59,17,49,5,10,12,19,11,20,10,11,1,14,15,61,0.2033898305084746,0.7142857142857143,2010,5,13,5,13,2,2,7,8,3,7,2,3,1,3,4,17,0.6363636363636364,1.0,1060,Southern ,15,55,10,39,5,16,11,12,5,18,6,6,2,26,27,46,0.2,0.2307692307692307,3,13,2,8,1,5,4,4,2,3,1,2,0,4,4,9,0.8,0.5,True,663
268,Georgetown ,23,68,18,52,5,16,13,21,15,20,9,5,3,15,19,64,0.1911764705882352,0.6,2010,4,19,3,11,2,8,5,6,4,4,3,1,2,4,5,14,0.5,1.0,1059,Syracuse ,26,64,21,43,5,21,7,9,7,19,12,6,3,11,19,64,0.109375,1.0909090909090908,6,18,4,14,2,9,4,4,1,4,8,2,1,5,5,18,0.2222222222222222,1.6,False,663
269,Georgia Tech ,28,56,20,33,8,23,12,19,8,26,20,7,3,17,18,76,0.2142857142857142,1.1764705882352942,2010,6,10,6,8,3,8,5,7,2,9,6,2,1,3,3,15,1.25,3.0,1058,South Dakota State ,27,59,18,38,9,21,12,15,8,31,21,7,2,8,12,75,0.2033898305084746,2.625,7,14,7,13,6,10,5,7,3,8,5,2,2,2,3,20,0.5555555555555556,5.0,True,663
270,Georgia Tech ,26,70,16,51,10,19,6,9,18,18,11,8,3,19,24,68,0.0857142857142857,0.5789473684210527,2010,4,18,4,18,2,5,4,4,3,7,4,3,1,5,4,10,0.3333333333333333,1.3333333333333333,1057,Oregon ,25,58,21,38,4,20,9,14,6,32,14,2,7,5,11,63,0.1551724137931034,2.8,8,15,8,15,2,6,8,9,3,11,11,1,4,2,3,24,0.5333333333333333,5.5,True,663
271,Baylor ,30,56,29,50,1,6,22,30,11,19,14,9,10,11,12,83,0.3928571428571428,1.2727272727272727,2010,13,18,13,18,1,3,9,11,4,7,3,2,6,3,2,35,0.5714285714285714,3.0,1056,South Dakota State ,20,75,15,51,5,24,8,11,12,25,10,4,2,3,12,53,0.1066666666666666,3.333333333333333,6,18,5,13,1,7,8,9,2,6,4,1,1,1,4,21,0.4444444444444444,4.0,True,663
272,Gonzaga ,27,67,26,61,1,6,7,9,11,14,12,8,1,10,19,62,0.1044776119402985,1.2,2010,11,20,11,20,0,2,3,3,4,5,4,2,0,2,5,25,0.2727272727272727,4.0,1055,Baylor ,37,71,36,67,1,4,18,24,14,32,20,8,9,14,20,93,0.2535211267605634,1.4285714285714286,11,20,11,20,1,2,8,10,4,10,6,2,5,4,3,25,0.8888888888888888,3.0,False,663
273,Kentucky ,27,61,15,40,12,21,13,22,12,26,18,9,2,12,14,79,0.2131147540983606,1.5,2010,6,10,3,6,3,4,2,4,6,4,7,2,1,3,3,15,0.3333333333333333,7.0,1054,South Carolina ,21,63,17,44,4,19,22,27,9,17,9,6,7,11,18,68,0.3492063492063492,0.8181818181818182,5,9,3,5,2,4,5,6,2,2,6,3,0,2,3,17,1.25,6.0,True,663
274,Gonzaga ,25,58,21,41,4,17,11,17,10,26,17,2,6,10,10,65,0.1896551724137931,1.7,2010,8,15,8,15,2,6,4,5,4,7,5,1,2,3,2,19,0.3636363636363636,5.0,1053,Louisville ,26,54,20,39,6,15,11,16,12,31,15,7,6,17,14,69,0.2037037037037037,0.8823529411764706,9,12,8,8,3,5,4,4,3,8,3,2,3,5,3,19,1.0,3.0,False,663
275,Miami ,22,67,21,55,1,12,9,10,14,21,7,5,4,11,18,54,0.1343283582089552,0.6363636363636364,2010,10,23,10,19,1,5,4,4,5,8,2,2,2,3,5,20,0.5,1.0,1052,Robert Morris ,12,52,8,36,4,16,6,10,10,17,5,7,3,14,18,34,0.1153846153846153,0.3571428571428571,4,9,4,9,0,3,1,2,3,6,1,2,0,5,4,9,0.3333333333333333,0.5,True,663
276,Gonzaga ,26,61,17,42,9,19,25,33,11,26,15,12,2,18,16,86,0.4098360655737705,0.8333333333333334,2010,8,16,8,16,3,10,7,8,4,6,4,5,2,5,4,23,0.625,2.0,1051,Marquette ,23,68,19,45,4,23,8,8,14,23,11,10,4,15,13,58,0.1176470588235294,0.7333333333333333,4,18,4,14,1,8,4,4,4,5,5,5,1,4,3,13,0.2857142857142857,3.0,True,663
277,Rutgers ,26,63,19,42,7,21,14,24,14,21,14,8,2,19,25,73,0.2222222222222222,0.7368421052631579,2010,10,22,5,10,6,14,6,12,4,7,4,3,1,6,4,28,1.0,4.0,1050,Rice ,23,58,19,47,4,11,4,6,5,28,18,8,6,19,13,54,0.0689655172413793,0.9473684210526316,9,24,9,24,2,5,4,6,3,9,6,2,5,8,4,22,0.25,6.0,True,663
278,Green Bay ,21,60,16,43,5,17,15,17,11,15,14,21,1,24,19,62,0.25,0.5833333333333334,2010,7,20,6,18,2,5,6,6,4,6,6,10,0,8,4,16,0.8571428571428571,1.0,1049,Maryland ,31,66,26,51,5,15,6,11,8,36,22,11,4,12,15,73,0.0909090909090909,1.8333333333333333,7,16,7,16,4,10,3,8,2,7,6,4,1,3,4,16,0.375,6.0,False,663
279,Kentucky ,25,49,21,39,4,10,11,16,10,24,15,11,4,34,16,65,0.2244897959183673,0.4411764705882353,2010,4,9,4,8,2,2,2,4,1,4,5,2,2,9,4,10,0.5,0.8,1048,Radford ,19,64,13,41,6,23,7,14,10,28,12,7,4,15,11,51,0.109375,0.8,5,15,4,10,4,8,3,4,4,11,4,3,1,5,5,15,0.3,4.0,True,663
280,Hampton ,20,63,18,51,2,12,9,17,10,12,8,14,1,6,11,51,0.1428571428571428,1.3333333333333333,2010,7,20,7,20,1,5,5,8,2,5,4,3,0,2,3,19,1.0,2.0,1047,South Dakota State ,24,60,16,41,8,19,20,24,14,29,14,3,2,14,17,76,0.3333333333333333,1.0,7,18,3,13,4,6,10,12,4,7,4,2,1,6,4,28,0.7777777777777778,2.0,False,663
281,Stanford ,29,50,23,38,6,12,9,14,7,29,21,5,7,18,15,73,0.18,1.1666666666666667,2010,11,16,10,14,4,4,5,7,2,9,11,3,2,3,2,28,0.5,3.6666666666666665,1046,Quinnipiac ,23,65,19,49,4,16,15,21,10,21,11,8,3,6,20,65,0.2307692307692307,1.8333333333333333,10,19,10,18,3,4,5,6,3,7,5,2,2,2,5,25,0.4,5.0,True,663
282,Idaho State ,13,52,10,32,3,20,12,17,13,14,6,9,6,20,18,42,0.2307692307692307,0.3,2010,3,11,2,6,1,6,5,7,3,5,3,3,3,6,5,12,0.5,0.5,1045,Kentucky ,27,54,18,36,9,18,19,26,5,21,15,11,2,7,14,82,0.3518518518518518,2.142857142857143,7,13,5,8,3,6,4,8,3,5,4,3,1,2,3,19,1.0,4.0,False,663
283,Miami ,24,52,21,39,3,13,19,28,15,24,10,12,4,19,16,70,0.3653846153846153,0.5263157894736842,2010,8,15,7,11,1,5,3,4,5,9,4,4,2,4,4,20,1.0,2.0,1044,Princeton ,30,64,23,45,7,19,10,13,14,21,18,5,2,15,20,77,0.15625,1.2,8,24,8,20,6,11,4,5,6,9,5,2,1,4,5,22,0.6666666666666666,2.0,False,663
284,Iowa ,30,59,25,45,5,14,9,10,3,19,18,9,4,18,21,74,0.1525423728813559,1.0,2010,7,14,6,10,3,5,3,4,1,5,11,3,2,5,5,15,0.375,2.75,1043,Oregon ,29,63,21,40,8,23,12,15,19,28,17,16,2,12,8,78,0.1904761904761904,1.4166666666666667,9,13,9,13,4,8,4,4,5,11,8,4,1,4,3,22,0.3076923076923077,2.0,False,663
285,California ,30,66,27,50,3,16,21,30,18,20,18,13,4,11,16,84,0.3181818181818182,1.6363636363636365,2010,5,12,5,9,1,5,6,11,5,5,8,6,1,2,2,16,0.6666666666666666,5.0,1042,Portland State ,12,49,4,21,8,28,8,11,6,13,10,5,2,17,11,40,0.1632653061224489,0.5882352941176471,5,11,1,4,5,9,4,4,3,3,4,2,1,4,3,19,0.75,2.0,True,663
286,Iowa State ,17,37,8,16,9,21,14,19,7,26,13,6,2,30,16,57,0.3783783783783784,0.4333333333333333,2010,5,9,5,9,3,5,6,8,3,5,5,2,1,9,4,12,1.2,1.0,1041,Louisville ,23,57,16,40,7,17,8,11,4,28,14,4,2,3,16,61,0.1403508771929824,4.666666666666667,7,12,5,8,3,5,7,9,2,8,4,0,1,2,5,17,0.5833333333333334,2.0,False,663
287,Green Bay ,25,57,14,28,11,29,10,13,6,15,17,20,2,12,20,71,0.175438596491228,1.4166666666666667,2010,6,13,5,8,4,10,3,4,3,6,5,6,1,4,4,16,0.6666666666666666,2.0,1040,Oregon State ,17,56,15,34,2,22,8,13,10,28,8,1,2,12,11,44,0.1428571428571428,0.6666666666666666,6,14,6,13,1,8,5,8,3,6,3,0,2,4,4,17,0.3571428571428571,3.0,True,663
288,Kansas ,30,60,24,44,6,16,4,12,7,23,14,4,3,8,19,70,0.0666666666666666,1.75,2010,12,21,9,15,3,6,2,4,3,9,6,2,2,3,3,27,0.2222222222222222,5.0,1039,Mississippi State ,31,64,23,50,8,14,14,19,13,15,21,4,6,4,15,84,0.21875,5.25,7,14,6,14,4,7,7,8,7,8,13,2,4,1,3,19,0.7,3.0,False,663
289,Delaware ,21,56,19,42,2,14,20,24,12,28,10,3,2,12,14,64,0.3571428571428571,0.8333333333333334,2010,9,18,8,13,1,9,15,18,6,8,2,2,2,6,4,34,0.8333333333333334,1.0,1038,Oregon ,32,59,19,33,13,26,11,14,8,16,18,2,5,8,14,88,0.1864406779661017,2.25,12,20,7,12,5,8,5,6,3,6,8,1,3,3,4,31,0.3333333333333333,6.0,False,663
290,Kansas ,25,66,23,53,2,13,5,10,15,24,7,6,3,13,14,57,0.0757575757575757,0.5384615384615384,2010,9,18,9,17,1,4,3,7,8,8,5,2,2,6,4,20,0.375,1.0,1037,Baylor ,31,57,31,54,0,3,10,15,9,28,18,5,6,13,11,72,0.175438596491228,1.3846153846153846,9,14,9,13,0,2,4,8,5,9,7,2,3,5,4,22,0.3333333333333333,2.333333333333333,False,663
291,Nebraska ,20,61,19,42,1,19,8,9,12,25,7,4,5,15,14,49,0.1311475409836065,0.4666666666666667,2010,7,21,7,15,1,8,3,3,4,6,4,1,2,4,3,14,0.75,1.3333333333333333,1036,Oregon ,25,68,13,36,12,32,5,7,10,18,14,7,1,13,15,67,0.0735294117647058,1.0769230769230769,6,24,3,13,4,12,3,4,4,6,6,3,1,3,5,18,0.2307692307692307,2.0,False,663
292,Kansas ,31,66,27,52,4,14,7,11,10,21,13,4,2,8,15,73,0.106060606060606,1.625,2010,9,21,8,21,3,9,3,4,3,7,6,1,2,5,3,23,0.1428571428571428,3.0,1035,Baylor ,39,73,37,66,2,7,2,7,11,24,21,5,8,8,20,82,0.0273972602739726,2.625,13,25,13,25,2,7,2,5,6,8,6,2,3,4,4,26,0.3333333333333333,5.0,False,663
293,Tennessee ,29,66,24,48,5,18,21,24,13,24,15,6,1,8,12,84,0.3181818181818182,1.875,2010,6,13,6,11,0,4,6,8,5,9,2,2,1,2,3,18,0.5454545454545454,2.0,1034,Notre Dame ,28,72,21,59,7,13,18,22,18,22,18,4,4,10,13,81,0.25,1.8,11,27,8,22,4,8,6,8,6,7,6,2,2,3,4,31,0.3636363636363636,5.0,True,663
294,Kansas State ,10,57,6,31,4,26,2,5,13,15,3,9,2,18,8,26,0.0350877192982456,0.1666666666666666,2010,4,16,2,9,3,12,2,2,5,4,1,3,1,5,3,11,0.2222222222222222,0.5,1033,California ,33,63,22,37,11,26,15,16,10,32,23,3,0,13,12,92,0.238095238095238,1.7692307692307692,7,14,6,14,4,7,6,7,5,17,12,2,0,4,3,19,0.4285714285714285,4.0,False,663
295,Connecticut ,28,55,21,35,7,20,9,12,12,30,15,11,6,16,9,72,0.1636363636363636,0.9375,2010,6,12,4,6,2,6,2,2,2,8,4,3,3,6,2,16,0.6666666666666666,1.0,1032,North Carolina ,27,63,19,48,8,15,10,14,4,15,16,8,2,7,16,72,0.1587301587301587,2.2857142857142856,8,20,6,14,3,7,4,6,1,6,7,4,2,2,4,22,0.4444444444444444,3.5,False,663
296,Kentucky ,19,61,13,40,6,21,21,22,12,9,8,8,1,10,22,65,0.3442622950819672,0.8,2010,4,12,2,10,2,4,7,8,4,3,4,2,0,2,4,12,1.75,4.0,1031,Iowa State ,34,70,25,47,9,23,20,23,13,44,22,5,6,12,16,97,0.2857142857142857,1.8333333333333333,6,11,5,9,3,4,8,8,3,7,9,1,2,3,2,23,0.8888888888888888,3.0,False,663
