,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,RB_O2D,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,RB_O2D_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,RB_O2D_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,RB_O2D_MAX_OPP,WIN,GAME_ID
765,DePaul ,5,8,15,25,21,4,3,15,21,88,0.0735294117647058,1.4,2017,0.5294117647058824,0.5681818181818182,0.4583333333333333,0.625,0.6,1,2,3,8,6,3,0,3,4,12,0.125,2.0,0.625,1.0,1.0,1.0,1.0,Northern Iowa ,19,24,7,17,9,5,4,10,11,67,0.3454545454545454,0.9,0.4,0.46153846153846156,0.25,0.7916666666666666,0.4117647058823529,8,11,3,5,2,2,1,3,3,21,0.5714285714285714,2.0,0.8571428571428571,0.8571428571428571,0.5,1.0,1.5,True,382
766,Ohio State ,10,18,11,31,20,7,10,6,19,82,0.136986301369863,3.333333333333333,2017,0.4520547945205479,0.54,0.2608695652173913,0.5555555555555556,0.3548387096774194,2,4,4,8,3,2,4,4,3,21,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,inf,Kentucky ,15,19,12,31,12,2,5,12,15,68,0.2054794520547945,1.0,0.3424657534246575,0.39285714285714285,0.17647058823529413,0.7894736842105263,0.3870967741935484,6,8,8,15,5,1,4,4,5,21,0.6666666666666666,4.0,0.6666666666666666,0.6666666666666666,0.4,1.0,0.5333333333333333,True,383
767,Kentucky ,15,19,12,31,12,2,5,12,15,68,0.2054794520547945,1.0,2017,0.3424657534246575,0.39285714285714285,0.17647058823529413,0.7894736842105263,0.3870967741935484,6,8,8,15,5,1,4,4,5,21,0.6666666666666666,4.0,0.6666666666666666,0.6666666666666666,0.4,1.0,0.5333333333333333,Ohio State ,10,18,11,31,20,7,10,6,19,82,0.136986301369863,3.333333333333333,0.4520547945205479,0.54,0.2608695652173913,0.5555555555555556,0.3548387096774194,2,4,4,8,3,2,4,4,3,21,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,inf,False,383
768,Ohio State ,7,10,8,19,23,4,2,12,17,76,0.0985915492957746,1.9166666666666667,2017,0.4225352112676056,0.44680851063829785,0.375,0.7,0.42105263157894735,4,5,3,10,6,1,1,4,4,18,0.2857142857142857,1.0,0.5,0.6666666666666666,0.2857142857142857,0.8,inf,Notre Dame ,19,20,7,28,23,4,1,11,14,99,0.2923076923076923,2.090909090909091,0.5230769230769231,0.5365853658536586,0.5,0.95,0.25,6,7,4,9,10,2,1,3,4,32,0.6,3.333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.8,False,384
769,Notre Dame ,19,20,7,28,23,4,1,11,14,99,0.2923076923076923,2.090909090909091,2017,0.5230769230769231,0.5365853658536586,0.5,0.95,0.25,6,7,4,9,10,2,1,3,4,32,0.6,3.333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.8,Ohio State ,7,10,8,19,23,4,2,12,17,76,0.0985915492957746,1.9166666666666667,0.4225352112676056,0.44680851063829785,0.375,0.7,0.42105263157894735,4,5,3,10,6,1,1,4,4,18,0.2857142857142857,1.0,0.5,0.6666666666666666,0.2857142857142857,0.8,inf,True,384
770,Oklahoma ,6,8,9,16,14,3,5,12,22,82,0.0869565217391304,1.1666666666666667,2017,0.463768115942029,0.46511627906976744,0.46153846153846156,0.75,0.5625,2,2,3,5,6,2,4,5,4,16,0.1818181818181818,2.0,0.5,0.6666666666666666,0.4,1.0,inf,Washington ,18,28,9,23,20,4,6,7,16,108,0.2857142857142857,2.857142857142857,0.5714285714285714,0.5454545454545454,0.6,0.6428571428571429,0.391304347826087,8,10,3,12,11,2,2,2,4,38,0.8333333333333334,11.0,0.8333333333333334,1.0,1.0,1.0,inf,False,385
771,Washington ,18,28,9,23,20,4,6,7,16,108,0.2857142857142857,2.857142857142857,2017,0.5714285714285714,0.5454545454545454,0.6,0.6428571428571429,0.391304347826087,8,10,3,12,11,2,2,2,4,38,0.8333333333333334,11.0,0.8333333333333334,1.0,1.0,1.0,inf,Oklahoma ,6,8,9,16,14,3,5,12,22,82,0.0869565217391304,1.1666666666666667,0.463768115942029,0.46511627906976744,0.46153846153846156,0.75,0.5625,2,2,3,5,6,2,4,5,4,16,0.1818181818181818,2.0,0.5,0.6666666666666666,0.4,1.0,inf,True,385
772,Oregon ,3,4,2,19,12,2,5,22,12,52,0.0576923076923076,0.5454545454545454,2017,0.4230769230769231,0.40476190476190477,0.5,0.75,0.10526315789473684,2,2,1,8,4,1,2,6,3,15,0.25,1.3333333333333333,0.5,0.5714285714285714,1.0,1.0,inf,Connecticut ,11,15,12,24,21,16,6,6,7,90,0.1666666666666666,3.5,0.5454545454545454,0.6170212765957447,0.3684210526315789,0.7333333333333333,0.5,7,7,4,8,7,5,4,3,3,28,0.5384615384615384,2.0,0.8,1.0,0.6666666666666666,1.0,1.0,False,386
773,Connecticut ,11,15,12,24,21,16,6,6,7,90,0.1666666666666666,3.5,2017,0.5454545454545454,0.6170212765957447,0.3684210526315789,0.7333333333333333,0.5,7,7,4,8,7,5,4,3,3,28,0.5384615384615384,2.0,0.8,1.0,0.6666666666666666,1.0,1.0,Oregon ,3,4,2,19,12,2,5,22,12,52,0.0576923076923076,0.5454545454545454,0.4230769230769231,0.40476190476190477,0.5,0.75,0.10526315789473684,2,2,1,8,4,1,2,6,3,15,0.25,1.3333333333333333,0.5,0.5714285714285714,1.0,1.0,inf,True,386
774,Oregon ,13,19,9,22,20,6,4,11,11,74,0.2241379310344827,1.818181818181818,2017,0.4482758620689655,0.53125,0.34615384615384615,0.6842105263157895,0.4090909090909091,6,8,3,12,6,2,2,4,3,20,0.75,6.0,0.6428571428571429,0.6428571428571429,0.5,0.75,1.0,Duke ,11,14,14,22,15,9,7,12,18,65,0.1641791044776119,1.25,0.3880597014925373,0.46153846153846156,0.13333333333333333,0.7857142857142857,0.6363636363636364,7,7,5,7,6,4,3,5,4,25,0.3888888888888889,6.0,0.8,0.8,0.2857142857142857,1.0,inf,True,387
775,Duke ,11,14,14,22,15,9,7,12,18,65,0.1641791044776119,1.25,2017,0.3880597014925373,0.46153846153846156,0.13333333333333333,0.7857142857142857,0.6363636363636364,7,7,5,7,6,4,3,5,4,25,0.3888888888888889,6.0,0.8,0.8,0.2857142857142857,1.0,inf,Oregon ,13,19,9,22,20,6,4,11,11,74,0.2241379310344827,1.818181818181818,0.4482758620689655,0.53125,0.34615384615384615,0.6842105263157895,0.4090909090909091,6,8,3,12,6,2,2,4,3,20,0.75,6.0,0.6428571428571429,0.6428571428571429,0.5,0.75,1.0,False,387
776,Oregon ,15,16,11,17,14,11,1,15,15,77,0.2459016393442623,0.9333333333333332,2017,0.45901639344262296,0.4782608695652174,0.4,0.9375,0.6470588235294118,5,5,6,6,7,3,1,4,4,21,0.5555555555555556,2.0,0.5555555555555556,0.7142857142857143,0.6,1.0,3.0,Maryland ,11,17,13,18,9,11,7,21,20,63,0.1929824561403508,0.4285714285714285,0.45614035087719296,0.5098039215686274,0.0,0.6470588235294118,0.7222222222222222,4,4,7,8,3,4,2,5,4,16,0.375,2.0,0.5,0.5,0.0,1.0,2.0,True,388
777,Maryland ,11,17,13,18,9,11,7,21,20,63,0.1929824561403508,0.4285714285714285,2017,0.45614035087719296,0.5098039215686274,0.0,0.6470588235294118,0.7222222222222222,4,4,7,8,3,4,2,5,4,16,0.375,2.0,0.5,0.5,0.0,1.0,2.0,Oregon ,15,16,11,17,14,11,1,15,15,77,0.2459016393442623,0.9333333333333332,0.45901639344262296,0.4782608695652174,0.4,0.9375,0.6470588235294118,5,5,6,6,7,3,1,4,4,21,0.5555555555555556,2.0,0.5555555555555556,0.7142857142857143,0.6,1.0,3.0,False,388
778,Oregon ,7,13,15,23,16,6,7,9,9,71,0.1044776119402985,1.7777777777777777,2017,0.44776119402985076,0.5098039215686274,0.25,0.5384615384615384,0.6521739130434783,5,9,5,7,7,3,3,2,4,23,0.2941176470588235,3.5,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.5555555555555556,2.5,Temple ,8,11,12,24,13,6,0,9,11,70,0.1126760563380281,1.4444444444444444,0.4084507042253521,0.45454545454545453,0.25,0.7272727272727273,0.5,4,5,8,6,6,3,0,3,3,28,0.2352941176470588,2.0,0.631578947368421,0.7272727272727273,0.5,1.0,1.3333333333333333,True,389
779,Temple ,8,11,12,24,13,6,0,9,11,70,0.1126760563380281,1.4444444444444444,2017,0.4084507042253521,0.45454545454545453,0.25,0.7272727272727273,0.5,4,5,8,6,6,3,0,3,3,28,0.2352941176470588,2.0,0.631578947368421,0.7272727272727273,0.5,1.0,1.3333333333333333,Oregon ,7,13,15,23,16,6,7,9,9,71,0.1044776119402985,1.7777777777777777,0.44776119402985076,0.5098039215686274,0.25,0.5384615384615384,0.6521739130434783,5,9,5,7,7,3,3,2,4,23,0.2941176470588235,3.5,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.5555555555555556,2.5,False,389
780,Pennsylvania ,8,10,7,24,17,3,4,11,18,61,0.1509433962264151,1.5454545454545454,2017,0.4339622641509434,0.48484848484848486,0.35,0.8,0.2916666666666667,3,4,4,8,7,1,2,4,4,20,0.4285714285714285,1.75,0.5882352941176471,0.5882352941176471,0.5,1.0,2.0,Texas A&M ,20,26,18,21,12,8,1,7,15,63,0.303030303030303,1.7142857142857142,0.30303030303030304,0.3090909090909091,0.2727272727272727,0.7692307692307693,0.8571428571428571,9,11,6,10,8,3,1,3,3,27,0.6428571428571429,2.6666666666666665,0.6428571428571429,0.6428571428571429,0.375,1.0,1.25,False,390
781,Texas A&M ,20,26,18,21,12,8,1,7,15,63,0.303030303030303,1.7142857142857142,2017,0.30303030303030304,0.3090909090909091,0.2727272727272727,0.7692307692307693,0.8571428571428571,9,11,6,10,8,3,1,3,3,27,0.6428571428571429,2.6666666666666665,0.6428571428571429,0.6428571428571429,0.375,1.0,1.25,Pennsylvania ,8,10,7,24,17,3,4,11,18,61,0.1509433962264151,1.5454545454545454,0.4339622641509434,0.48484848484848486,0.35,0.8,0.2916666666666667,3,4,4,8,7,1,2,4,4,20,0.4285714285714285,1.75,0.5882352941176471,0.5882352941176471,0.5,1.0,2.0,True,390
782,Purdue ,26,30,8,27,14,8,5,21,16,74,0.6341463414634146,0.6666666666666666,2017,0.5121951219512195,0.5172413793103449,0.5,0.8666666666666667,0.2962962962962963,7,7,2,6,6,2,3,7,3,24,1.5,3.0,1.0,1.0,0.75,1.0,inf,Green Bay ,6,7,18,9,14,11,5,11,25,62,0.0857142857142857,1.2727272727272727,0.32857142857142857,0.38235294117647056,0.2777777777777778,0.8571428571428571,2.0,2,3,9,3,7,5,3,4,5,23,0.1333333333333333,2.0,0.375,0.5714285714285714,0.375,0.6666666666666666,inf,True,391
783,Green Bay ,6,7,18,9,14,11,5,11,25,62,0.0857142857142857,1.2727272727272727,2017,0.32857142857142857,0.38235294117647056,0.2777777777777778,0.8571428571428571,2.0,2,3,9,3,7,5,3,4,5,23,0.1333333333333333,2.0,0.375,0.5714285714285714,0.375,0.6666666666666666,inf,Purdue ,26,30,8,27,14,8,5,21,16,74,0.6341463414634146,0.6666666666666666,0.5121951219512195,0.5172413793103449,0.5,0.8666666666666667,0.2962962962962963,7,7,2,6,6,2,3,7,3,24,1.5,3.0,1.0,1.0,0.75,1.0,inf,False,391
784,Purdue ,17,21,10,25,20,5,5,11,16,82,0.25,1.818181818181818,2017,0.4411764705882353,0.4716981132075472,0.3333333333333333,0.8095238095238095,0.4,7,9,3,6,10,2,2,3,5,23,0.6363636363636364,3.333333333333333,0.6363636363636364,0.8,0.5,1.0,0.5,Notre Dame ,14,17,12,26,21,9,3,9,18,88,0.1944444444444444,2.333333333333333,0.4722222222222222,0.4666666666666667,0.5,0.8235294117647058,0.46153846153846156,8,8,5,5,8,2,1,2,5,21,0.5333333333333333,2.0,0.7142857142857143,0.7142857142857143,0.6,1.0,inf,False,392
785,Notre Dame ,14,17,12,26,21,9,3,9,18,88,0.1944444444444444,2.333333333333333,2017,0.4722222222222222,0.4666666666666667,0.5,0.8235294117647058,0.46153846153846156,8,8,5,5,8,2,1,2,5,21,0.5333333333333333,2.0,0.7142857142857143,0.7142857142857143,0.6,1.0,inf,Purdue ,17,21,10,25,20,5,5,11,16,82,0.25,1.818181818181818,0.4411764705882353,0.4716981132075472,0.3333333333333333,0.8095238095238095,0.4,7,9,3,6,10,2,2,3,5,23,0.6363636363636364,3.333333333333333,0.6363636363636364,0.8,0.5,1.0,0.5,True,392
786,Quinnipiac ,9,14,3,23,20,8,4,11,14,68,0.1698113207547169,1.818181818181818,2017,0.5283018867924528,0.625,0.23076923076923078,0.6428571428571429,0.13043478260869565,5,6,0,6,4,4,2,4,3,20,0.8333333333333334,3.0,0.8333333333333334,0.8333333333333334,0.2,0.8333333333333334,0.0,Marquette ,11,13,9,21,14,6,0,13,14,65,0.1896551724137931,1.0769230769230769,0.43103448275862066,0.44680851063829785,0.36363636363636365,0.8461538461538461,0.42857142857142855,7,9,3,6,3,2,0,4,4,21,0.5833333333333334,1.0,0.75,0.6666666666666666,0.75,1.0,1.0,True,393
787,Marquette ,11,13,9,21,14,6,0,13,14,65,0.1896551724137931,1.0769230769230769,2017,0.43103448275862066,0.44680851063829785,0.36363636363636365,0.8461538461538461,0.42857142857142855,7,9,3,6,3,2,0,4,4,21,0.5833333333333334,1.0,0.75,0.6666666666666666,0.75,1.0,1.0,Quinnipiac ,9,14,3,23,20,8,4,11,14,68,0.1698113207547169,1.818181818181818,0.5283018867924528,0.625,0.23076923076923078,0.6428571428571429,0.13043478260869565,5,6,0,6,4,4,2,4,3,20,0.8333333333333334,3.0,0.8333333333333334,0.8333333333333334,0.2,0.8333333333333334,0.0,False,393
788,Quinnipiac ,14,20,7,23,24,6,5,13,23,85,0.2333333333333333,1.8461538461538465,2017,0.4666666666666667,0.38235294117647056,0.5769230769230769,0.7,0.30434782608695654,5,6,2,9,7,2,1,5,4,15,0.625,2.333333333333333,0.625,0.625,0.75,1.0,0.3333333333333333,Miami ,19,27,10,22,14,8,5,11,20,78,0.296875,1.2727272727272727,0.421875,0.41509433962264153,0.45454545454545453,0.7037037037037037,0.45454545454545453,6,8,4,5,4,2,2,2,5,25,0.5,4.0,0.8,0.7272727272727273,1.0,0.8333333333333334,1.0,True,394
789,Miami ,19,27,10,22,14,8,5,11,20,78,0.296875,1.2727272727272727,2017,0.421875,0.41509433962264153,0.45454545454545453,0.7037037037037037,0.45454545454545453,6,8,4,5,4,2,2,2,5,25,0.5,4.0,0.8,0.7272727272727273,1.0,0.8333333333333334,1.0,Quinnipiac ,14,20,7,23,24,6,5,13,23,85,0.2333333333333333,1.8461538461538465,0.4666666666666667,0.38235294117647056,0.5769230769230769,0.7,0.30434782608695654,5,6,2,9,7,2,1,5,4,15,0.625,2.333333333333333,0.625,0.625,0.75,1.0,0.3333333333333333,False,394
790,Quinnipiac ,8,10,3,12,11,6,2,17,18,58,0.1568627450980392,0.6470588235294118,2017,0.43137254901960786,0.42105263157894735,0.46153846153846156,0.8,0.25,3,4,1,4,6,4,0,6,4,12,0.3333333333333333,3.0,0.5,0.5,0.6666666666666666,0.75,1.0,South Carolina ,18,19,8,25,21,8,4,12,12,100,0.3050847457627119,1.75,0.6101694915254238,0.6046511627906976,0.625,0.9473684210526315,0.32,10,10,2,6,3,3,2,4,3,28,1.1111111111111112,3.0,0.7777777777777778,0.7777777777777778,0.8333333333333334,1.0,1.0,False,395
791,South Carolina ,18,19,8,25,21,8,4,12,12,100,0.3050847457627119,1.75,2017,0.6101694915254238,0.6046511627906976,0.625,0.9473684210526315,0.32,10,10,2,6,3,3,2,4,3,28,1.1111111111111112,3.0,0.7777777777777778,0.7777777777777778,0.8333333333333334,1.0,1.0,Quinnipiac ,8,10,3,12,11,6,2,17,18,58,0.1568627450980392,0.6470588235294118,0.43137254901960786,0.42105263157894735,0.46153846153846156,0.8,0.25,3,4,1,4,6,4,0,6,4,12,0.3333333333333333,3.0,0.5,0.5,0.6666666666666666,0.75,1.0,True,395
792,Robert Morris ,8,8,7,14,7,8,1,9,14,49,0.125,0.7777777777777778,2017,0.265625,0.25,0.2916666666666667,1.0,0.5,2,2,3,3,3,2,1,4,3,19,0.25,1.0,0.3076923076923077,0.4444444444444444,0.45454545454545453,1.0,inf,Notre Dame ,11,13,14,34,17,6,7,16,15,79,0.180327868852459,1.0625,0.5245901639344263,0.5714285714285714,0.3333333333333333,0.8461538461538461,0.4117647058823529,4,4,3,7,6,4,5,3,2,15,0.4444444444444444,2.0,0.75,1.0,0.5,1.0,1.0,False,396
793,Notre Dame ,11,13,14,34,17,6,7,16,15,79,0.180327868852459,1.0625,2017,0.5245901639344263,0.5714285714285714,0.3333333333333333,0.8461538461538461,0.4117647058823529,4,4,3,7,6,4,5,3,2,15,0.4444444444444444,2.0,0.75,1.0,0.5,1.0,1.0,Robert Morris ,8,8,7,14,7,8,1,9,14,49,0.125,0.7777777777777778,0.265625,0.25,0.2916666666666667,1.0,0.5,2,2,3,3,3,2,1,4,3,19,0.25,1.0,0.3076923076923077,0.4444444444444444,0.45454545454545453,1.0,inf,True,396
794,South Florida ,16,22,12,18,11,5,2,11,17,64,0.3018867924528302,1.0,2017,0.37735849056603776,0.3333333333333333,0.47058823529411764,0.7272727272727273,0.6666666666666666,5,7,9,8,8,2,1,4,4,20,0.5,2.0,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,1.125,Missouri ,10,12,12,23,10,3,5,14,21,66,0.1818181818181818,0.7142857142857143,0.43636363636363634,0.5161290322580645,0.3333333333333333,0.8333333333333334,0.5217391304347826,6,7,5,7,3,2,1,5,5,16,0.8571428571428571,2.0,0.5,1.0,0.5,1.0,inf,False,397
795,Missouri ,10,12,12,23,10,3,5,14,21,66,0.1818181818181818,0.7142857142857143,2017,0.43636363636363634,0.5161290322580645,0.3333333333333333,0.8333333333333334,0.5217391304347826,6,7,5,7,3,2,1,5,5,16,0.8571428571428571,2.0,0.5,1.0,0.5,1.0,inf,South Florida ,16,22,12,18,11,5,2,11,17,64,0.3018867924528302,1.0,0.37735849056603776,0.3333333333333333,0.47058823529411764,0.7272727272727273,0.6666666666666666,5,7,9,8,8,2,1,4,4,20,0.5,2.0,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,1.125,True,397
796,Stanford ,8,10,7,24,22,3,7,11,12,76,0.135593220338983,2.0,2017,0.4745762711864407,0.48484848484848486,0.46153846153846156,0.8,0.2916666666666667,2,2,3,8,4,0,2,3,2,27,0.4,4.0,0.5882352941176471,1.0,0.625,1.0,1.0,Notre Dame ,11,15,7,22,11,7,1,4,12,75,0.1692307692307692,2.75,0.4461538461538462,0.5227272727272727,0.2857142857142857,0.7333333333333333,0.3181818181818182,6,6,4,9,6,3,0,2,3,25,0.4444444444444444,3.0,0.5625,0.7,0.42857142857142855,1.0,2.0,True,398
797,Notre Dame ,11,15,7,22,11,7,1,4,12,75,0.1692307692307692,2.75,2017,0.4461538461538462,0.5227272727272727,0.2857142857142857,0.7333333333333333,0.3181818181818182,6,6,4,9,6,3,0,2,3,25,0.4444444444444444,3.0,0.5625,0.7,0.42857142857142855,1.0,2.0,Stanford ,8,10,7,24,22,3,7,11,12,76,0.135593220338983,2.0,0.4745762711864407,0.48484848484848486,0.46153846153846156,0.8,0.2916666666666667,2,2,3,8,4,0,2,3,2,27,0.4,4.0,0.5882352941176471,1.0,0.625,1.0,1.0,False,398
798,Stanford ,3,5,12,24,13,8,5,15,16,53,0.0483870967741935,0.8666666666666667,2017,0.3709677419354839,0.3958333333333333,0.2857142857142857,0.6,0.5,1,2,9,5,3,2,2,6,3,14,0.0769230769230769,1.5,0.5,0.5,0.5,0.5,1.8,South Carolina ,13,21,18,23,10,6,5,13,11,62,0.2063492063492063,0.7692307692307693,0.36507936507936506,0.4,0.23076923076923078,0.6190476190476191,0.782608695652174,3,8,8,11,4,2,3,6,3,18,0.3,1.0,0.5,0.6,0.5,1.0,1.0,False,399
799,South Carolina ,13,21,18,23,10,6,5,13,11,62,0.2063492063492063,0.7692307692307693,2017,0.36507936507936506,0.4,0.23076923076923078,0.6190476190476191,0.782608695652174,3,8,8,11,4,2,3,6,3,18,0.3,1.0,0.5,0.6,0.5,1.0,1.0,Stanford ,3,5,12,24,13,8,5,15,16,53,0.0483870967741935,0.8666666666666667,0.3709677419354839,0.3958333333333333,0.2857142857142857,0.6,0.5,1,2,9,5,3,2,2,6,3,14,0.0769230769230769,1.5,0.5,0.5,0.5,0.5,1.8,True,399
800,Syracuse ,4,5,7,14,8,5,0,9,15,64,0.0666666666666666,0.8888888888888888,2017,0.43333333333333335,0.45,0.4,0.8,0.5,2,2,5,4,4,2,0,5,5,25,0.0909090909090909,1.0,0.5454545454545454,0.5454545454545454,0.5,1.0,5.0,Connecticut ,16,20,5,19,30,8,4,10,9,94,0.3018867924528302,3.0,0.6226415094339622,0.7,0.5217391304347826,0.8,0.2631578947368421,11,13,4,5,7,3,2,3,3,29,1.0,6.0,0.8888888888888888,1.0,1.0,1.0,1.3333333333333333,False,400
801,Connecticut ,16,20,5,19,30,8,4,10,9,94,0.3018867924528302,3.0,2017,0.6226415094339622,0.7,0.5217391304347826,0.8,0.2631578947368421,11,13,4,5,7,3,2,3,3,29,1.0,6.0,0.8888888888888888,1.0,1.0,1.0,1.3333333333333333,Syracuse ,4,5,7,14,8,5,0,9,15,64,0.0666666666666666,0.8888888888888888,0.43333333333333335,0.45,0.4,0.8,0.5,2,2,5,4,4,2,0,5,5,25,0.0909090909090909,1.0,0.5454545454545454,0.5454545454545454,0.5,1.0,5.0,True,400
802,Tennessee ,19,27,12,31,11,4,4,13,18,64,0.3166666666666666,0.8461538461538461,2017,0.3333333333333333,0.35714285714285715,0.2777777777777778,0.7037037037037037,0.3870967741935484,9,12,4,11,4,1,2,5,4,28,0.75,3.0,0.5,0.46153846153846156,0.6,1.0,2.0,Louisville ,10,16,7,33,16,6,1,10,21,75,0.1515151515151515,1.6,0.4393939393939394,0.44,0.4375,0.625,0.21212121212121213,6,8,5,12,5,4,1,2,3,23,0.2727272727272727,2.0,0.7,0.5,1.0,0.75,1.25,False,401
803,Louisville ,10,16,7,33,16,6,1,10,21,75,0.1515151515151515,1.6,2017,0.4393939393939394,0.44,0.4375,0.625,0.21212121212121213,6,8,5,12,5,4,1,2,3,23,0.2727272727272727,2.0,0.7,0.5,1.0,0.75,1.25,Tennessee ,19,27,12,31,11,4,4,13,18,64,0.3166666666666666,0.8461538461538461,0.3333333333333333,0.35714285714285715,0.2777777777777778,0.7037037037037037,0.3870967741935484,9,12,4,11,4,1,2,5,4,28,0.75,3.0,0.5,0.46153846153846156,0.6,1.0,2.0,True,401
804,Texas ,10,15,7,25,19,4,5,9,24,66,0.1538461538461538,2.111111111111111,2017,0.4,0.4230769230769231,0.3076923076923077,0.6666666666666666,0.28,5,6,2,10,7,2,4,3,5,18,0.3846153846153846,3.5,0.5,0.5,0.5,1.0,2.0,Stanford ,20,30,12,26,17,4,3,14,17,77,0.3389830508474576,1.2142857142857142,0.423728813559322,0.4864864864864865,0.3181818181818182,0.6666666666666666,0.46153846153846156,5,8,6,6,5,1,1,3,3,23,0.75,1.0,0.6428571428571429,0.75,0.5,0.8333333333333334,2.0,False,402
805,Stanford ,20,30,12,26,17,4,3,14,17,77,0.3389830508474576,1.2142857142857142,2017,0.423728813559322,0.4864864864864865,0.3181818181818182,0.6666666666666666,0.46153846153846156,5,8,6,6,5,1,1,3,3,23,0.75,1.0,0.6428571428571429,0.75,0.5,0.8333333333333334,2.0,Texas ,10,15,7,25,19,4,5,9,24,66,0.1538461538461538,2.111111111111111,0.4,0.4230769230769231,0.3076923076923077,0.6666666666666666,0.28,5,6,2,10,7,2,4,3,5,18,0.3846153846153846,3.5,0.5,0.5,0.5,1.0,2.0,True,402
806,Texas A&M ,5,8,13,14,6,5,1,14,12,43,0.0862068965517241,0.4285714285714285,2017,0.3103448275862069,0.36363636363636365,0.14285714285714285,0.625,0.9285714285714286,2,2,3,4,3,2,1,5,4,10,0.1818181818181818,2.0,0.5555555555555556,0.5555555555555556,0.2857142857142857,1.0,1.5,UCLA ,5,8,7,21,23,8,6,8,10,75,0.0943396226415094,2.875,0.5660377358490566,0.6896551724137931,0.4166666666666667,0.625,0.3333333333333333,3,4,2,5,11,3,2,2,2,21,0.4285714285714285,5.5,1.0,1.0,0.7,0.75,2.0,False,403
807,UCLA ,5,8,7,21,23,8,6,8,10,75,0.0943396226415094,2.875,2017,0.5660377358490566,0.6896551724137931,0.4166666666666667,0.625,0.3333333333333333,3,4,2,5,11,3,2,2,2,21,0.4285714285714285,5.5,1.0,1.0,0.7,0.75,2.0,Texas A&M ,5,8,13,14,6,5,1,14,12,43,0.0862068965517241,0.4285714285714285,0.3103448275862069,0.36363636363636365,0.14285714285714285,0.625,0.9285714285714286,2,2,3,4,3,2,1,5,4,10,0.1818181818181818,2.0,0.5555555555555556,0.5555555555555556,0.2857142857142857,1.0,1.5,True,403
808,Texas Southern ,10,15,6,11,5,3,2,21,17,30,0.1724137931034483,0.238095238095238,2017,0.13793103448275862,0.10526315789473684,0.2,0.6666666666666666,0.5454545454545454,9,11,2,2,3,1,0,7,4,19,0.4736842105263157,0.5,0.21052631578947367,0.18181818181818182,0.25,0.8181818181818182,1.0,Baylor ,14,17,16,41,35,8,11,14,14,119,0.1842105263157894,2.5,0.631578947368421,0.6724137931034483,0.5,0.8235294117647058,0.3902439024390244,3,3,3,5,6,3,3,2,2,21,2.0,4.0,0.9,0.9,1.0,1.0,0.6,False,404
809,Baylor ,14,17,16,41,35,8,11,14,14,119,0.1842105263157894,2.5,2017,0.631578947368421,0.6724137931034483,0.5,0.8235294117647058,0.3902439024390244,3,3,3,5,6,3,3,2,2,21,2.0,4.0,0.9,0.9,1.0,1.0,0.6,Texas Southern ,10,15,6,11,5,3,2,21,17,30,0.1724137931034483,0.238095238095238,0.13793103448275862,0.10526315789473684,0.2,0.6666666666666666,0.5454545454545454,9,11,2,2,3,1,0,7,4,19,0.4736842105263157,0.5,0.21052631578947367,0.18181818181818182,0.25,0.8181818181818182,1.0,True,404
810,Toledo ,7,13,8,15,10,6,2,10,20,49,0.1129032258064516,1.0,2017,0.3225806451612903,0.34615384615384615,0.2,0.5384615384615384,0.5333333333333333,4,7,2,6,4,4,1,5,4,11,0.3076923076923077,2.0,0.45454545454545453,0.45454545454545453,0.3333333333333333,1.0,inf,Creighton ,14,19,8,30,15,7,6,11,19,76,0.2545454545454545,1.3636363636363635,0.4727272727272727,0.5,0.43478260869565216,0.7368421052631579,0.26666666666666666,4,4,3,6,4,2,3,3,4,19,0.6666666666666666,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,False,405
