,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
61,Oklahoma ,23,47,22,40,1,7,13,15,8,22,11,6,1,22,10,60,0.2765957446808511,0.5,2010,8,12,8,12,0,3,5,6,6,5,4,4,1,6,4,19,0.625,1.5,0,Little Rock ,19,51,19,35,0,16,6,12,5,16,9,11,1,19,16,44,0.1176470588235294,0.4736842105263157,9,17,9,17,0,9,3,5,2,4,4,4,1,6,4,20,0.6,0.6666666666666666,True,30
62,Louisiana State ,20,48,18,41,2,7,10,10,5,19,13,9,4,22,15,52,0.2083333333333333,0.5909090909090909,2010,6,16,5,14,1,2,6,6,1,8,6,4,1,6,4,19,0.375,1.0,1,Duke ,23,52,22,42,1,10,13,16,10,20,5,13,3,19,16,60,0.25,0.2631578947368421,5,16,4,12,1,4,5,5,2,5,1,3,2,5,4,15,0.8333333333333334,0.5,False,31
63,Duke ,23,52,22,42,1,10,13,16,10,20,5,13,3,19,16,60,0.25,0.2631578947368421,2010,5,16,4,12,1,4,5,5,2,5,1,3,2,5,4,15,0.8333333333333334,0.5,0,Louisiana State ,20,48,18,41,2,7,10,10,5,19,13,9,4,22,15,52,0.2083333333333333,0.5909090909090909,6,16,5,14,1,2,6,6,1,8,6,4,1,6,4,19,0.375,1.0,True,31
64,Louisiana Tech ,21,62,19,42,2,20,17,22,14,18,13,5,4,16,24,61,0.2741935483870967,0.8125,2010,11,14,11,12,1,6,6,8,4,8,4,2,3,4,5,28,0.6666666666666666,2.0,1,Florida State ,25,63,22,48,3,15,22,26,15,24,13,8,3,17,21,75,0.3492063492063492,0.7647058823529411,6,13,5,12,2,7,6,6,4,6,4,2,0,4,4,16,0.6,2.0,False,32
65,Florida State ,25,63,22,48,3,15,22,26,15,24,13,8,3,17,21,75,0.3492063492063492,0.7647058823529411,2010,6,13,5,12,2,7,6,6,4,6,4,2,0,4,4,16,0.6,2.0,0,Louisiana Tech ,21,62,19,42,2,20,17,22,14,18,13,5,4,16,24,61,0.2741935483870967,0.8125,11,14,11,12,1,6,6,8,4,8,4,2,3,4,5,28,0.6666666666666666,2.0,True,32
66,Marist ,13,60,8,34,5,26,11,17,13,21,9,3,4,10,12,42,0.1833333333333333,0.9,2010,5,14,3,10,3,8,6,8,5,5,4,2,3,3,3,15,0.6,3.0,1,Georgetown ,24,68,16,43,8,25,6,8,17,29,16,5,5,7,18,62,0.088235294117647,2.2857142857142856,5,13,4,11,4,9,2,2,4,5,11,1,3,2,4,14,0.2222222222222222,11.0,False,33
67,Georgetown ,24,68,16,43,8,25,6,8,17,29,16,5,5,7,18,62,0.088235294117647,2.2857142857142856,2010,5,13,4,11,4,9,2,2,4,5,11,1,3,2,4,14,0.2222222222222222,11.0,0,Marist ,13,60,8,34,5,26,11,17,13,21,9,3,4,10,12,42,0.1833333333333333,0.9,5,14,3,10,3,8,6,8,5,5,4,2,3,3,3,15,0.6,3.0,True,33
68,Michigan State ,19,55,17,43,2,12,12,15,8,27,9,8,5,18,21,52,0.2181818181818181,0.5,2010,3,9,3,9,1,3,5,6,4,5,1,2,3,4,4,8,1.0,0.3333333333333333,1,Kentucky ,25,59,22,46,3,13,17,28,10,29,13,14,4,11,13,70,0.288135593220339,1.181818181818182,9,13,9,13,1,5,7,9,2,6,5,4,2,4,3,21,0.875,2.5,False,34
69,Kentucky ,25,59,22,46,3,13,17,28,10,29,13,14,4,11,13,70,0.288135593220339,1.181818181818182,2010,9,13,9,13,1,5,7,9,2,6,5,4,2,4,3,21,0.875,2.5,0,Michigan State ,19,55,17,43,2,12,12,15,8,27,9,8,5,18,21,52,0.2181818181818181,0.5,3,9,3,9,1,3,5,6,4,5,1,2,3,4,4,8,1.0,0.3333333333333333,True,34
70,Middle Tennessee ,23,65,11,28,12,37,6,8,11,21,19,5,0,14,14,64,0.0923076923076923,1.3571428571428572,2010,7,17,7,16,4,12,3,4,6,8,6,2,0,5,5,17,0.3333333333333333,2.0,1,Mississippi State ,26,59,19,40,7,19,9,11,11,30,16,5,2,17,9,68,0.1525423728813559,0.9411764705882352,9,15,7,9,4,9,5,7,4,10,5,2,2,5,3,21,0.4,4.0,False,35
71,Mississippi State ,26,59,19,40,7,19,9,11,11,30,16,5,2,17,9,68,0.1525423728813559,0.9411764705882352,2010,9,15,7,9,4,9,5,7,4,10,5,2,2,5,3,21,0.4,4.0,0,Middle Tennessee ,23,65,11,28,12,37,6,8,11,21,19,5,0,14,14,64,0.0923076923076923,1.3571428571428572,7,17,7,16,4,12,3,4,6,8,6,2,0,5,5,17,0.3333333333333333,2.0,True,35
72,Mississippi State ,27,65,17,41,10,24,7,11,19,19,21,4,4,14,17,71,0.1076923076923077,1.5,2010,9,19,9,18,5,10,3,5,8,7,6,2,4,4,5,20,0.2727272727272727,1.5,1,Florida State ,29,57,23,39,6,18,10,12,9,22,20,5,7,13,15,74,0.175438596491228,1.5384615384615383,7,13,4,8,4,10,4,4,3,5,7,2,5,3,3,21,0.4,3.5,False,36
73,Florida State ,29,57,23,39,6,18,10,12,9,22,20,5,7,13,15,74,0.175438596491228,1.5384615384615383,2010,7,13,4,8,4,10,4,4,3,5,7,2,5,3,3,21,0.4,3.5,0,Mississippi State ,27,65,17,41,10,24,7,11,19,19,21,4,4,14,17,71,0.1076923076923077,1.5,9,19,9,18,5,10,3,5,8,7,6,2,4,4,5,20,0.2727272727272727,1.5,True,36
74,Mississippi State ,34,61,22,39,12,22,7,13,7,16,21,14,2,10,9,87,0.1147540983606557,2.1,2010,10,18,9,14,6,12,4,5,3,4,6,6,1,6,2,30,0.2222222222222222,2.5,1,Ohio State ,25,54,15,39,10,15,7,9,11,19,17,3,6,24,14,67,0.1296296296296296,0.7083333333333334,8,20,8,20,4,5,5,6,3,5,6,1,4,10,5,17,0.625,1.0,True,37
75,Ohio State ,25,54,15,39,10,15,7,9,11,19,17,3,6,24,14,67,0.1296296296296296,0.7083333333333334,2010,8,20,8,20,4,5,5,6,3,5,6,1,4,10,5,17,0.625,1.0,0,Mississippi State ,34,61,22,39,12,22,7,13,7,16,21,14,2,10,9,87,0.1147540983606557,2.1,10,18,9,14,6,12,4,5,3,4,6,6,1,6,2,30,0.2222222222222222,2.5,False,37
76,NC State ,18,54,12,33,6,21,12,15,9,15,8,9,1,13,18,54,0.2222222222222222,0.6153846153846154,2010,7,16,4,9,4,12,4,5,4,4,3,3,0,4,4,21,0.5,1.5,1,UCLA ,28,55,24,47,4,8,14,15,10,24,16,7,4,17,17,74,0.2545454545454545,0.9411764705882352,8,11,8,11,3,4,5,5,3,8,7,3,1,3,3,17,0.625,3.5,False,38
77,UCLA ,28,55,24,47,4,8,14,15,10,24,16,7,4,17,17,74,0.2545454545454545,0.9411764705882352,2010,8,11,8,11,3,4,5,5,3,8,7,3,1,3,3,17,0.625,3.5,0,NC State ,18,54,12,33,6,21,12,15,9,15,8,9,1,13,18,54,0.2222222222222222,0.6153846153846154,7,16,4,9,4,12,4,5,4,4,3,3,0,4,4,21,0.5,1.5,True,38
78,North Carolina ,30,78,26,60,4,18,12,18,13,30,15,12,5,18,16,76,0.1538461538461538,0.8333333333333334,2010,9,18,9,15,2,6,7,8,6,8,6,4,1,3,4,19,0.5,3.0,1,Gonzaga ,36,75,30,58,6,17,4,8,10,26,23,11,6,16,12,82,0.0533333333333333,1.4375,8,19,8,19,4,6,2,3,3,10,15,5,3,6,1,16,0.25,2.5,False,39
79,Gonzaga ,36,75,30,58,6,17,4,8,10,26,23,11,6,16,12,82,0.0533333333333333,1.4375,2010,8,19,8,19,4,6,2,3,3,10,15,5,3,6,1,16,0.25,2.5,0,North Carolina ,30,78,26,60,4,18,12,18,13,30,15,12,5,18,16,76,0.1538461538461538,0.8333333333333334,9,18,9,15,2,6,7,8,6,8,6,4,1,3,4,19,0.5,3.0,True,39
80,Northern Iowa ,17,58,15,35,2,23,8,11,9,21,8,4,3,17,21,44,0.1379310344827586,0.4705882352941176,2010,4,12,4,8,1,8,2,2,4,4,3,1,2,5,4,10,0.5,1.5,1,Nebraska ,26,61,16,41,10,20,21,25,9,31,20,10,3,10,14,83,0.3442622950819672,2.0,7,15,7,15,2,6,8,8,4,5,5,2,0,3,2,22,0.5333333333333333,3.0,False,40
81,Nebraska ,26,61,16,41,10,20,21,25,9,31,20,10,3,10,14,83,0.3442622950819672,2.0,2010,7,15,7,15,2,6,8,8,4,5,5,2,0,3,2,22,0.5333333333333333,3.0,0,Northern Iowa ,17,58,15,35,2,23,8,11,9,21,8,4,3,17,21,44,0.1379310344827586,0.4705882352941176,4,12,4,8,1,8,2,2,4,4,3,1,2,5,4,10,0.5,1.5,True,40
82,Oklahoma ,30,70,23,56,7,14,10,11,14,26,21,7,5,16,14,77,0.1428571428571428,1.3125,2010,9,21,9,21,5,8,4,4,7,7,7,2,2,6,3,21,0.4,2.5,1,Notre Dame ,27,63,24,55,3,8,15,17,6,22,14,11,5,11,14,72,0.238095238095238,1.2727272727272727,10,16,10,16,2,3,6,6,2,6,4,6,2,3,3,22,1.0,3.0,True,41
83,Notre Dame ,27,63,24,55,3,8,15,17,6,22,14,11,5,11,14,72,0.238095238095238,1.2727272727272727,2010,10,16,10,16,2,3,6,6,2,6,4,6,2,3,3,22,1.0,3.0,0,Oklahoma ,30,70,23,56,7,14,10,11,14,26,21,7,5,16,14,77,0.1428571428571428,1.3125,9,21,9,21,5,8,4,4,7,7,7,2,2,6,3,21,0.4,2.5,False,41
84,Oklahoma ,26,68,22,51,4,17,10,16,11,26,7,4,4,9,19,66,0.1470588235294117,0.7777777777777778,2010,11,24,11,24,2,6,7,11,3,8,6,2,3,3,4,23,1.0,2.0,1,Stanford ,27,69,26,54,1,15,18,27,17,31,13,7,3,7,12,73,0.2608695652173913,1.8571428571428568,13,25,13,23,1,5,12,13,6,12,5,3,1,3,3,38,0.48,4.0,False,42
85,Stanford ,27,69,26,54,1,15,18,27,17,31,13,7,3,7,12,73,0.2608695652173913,1.8571428571428568,2010,13,25,13,23,1,5,12,13,6,12,5,3,1,3,3,38,0.48,4.0,0,Oklahoma ,26,68,22,51,4,17,10,16,11,26,7,4,4,9,19,66,0.1470588235294117,0.7777777777777778,11,24,11,24,2,6,7,11,3,8,6,2,3,3,4,23,1.0,2.0,True,42
86,Portland State ,21,63,12,36,9,27,2,4,8,21,8,9,4,20,19,53,0.0317460317460317,0.4,2010,6,19,3,8,3,14,2,2,3,3,7,4,1,7,4,15,0.1666666666666666,1.0,1,Texas A&M ,31,62,28,52,3,10,19,32,13,31,21,14,2,11,11,84,0.3064516129032258,1.9090909090909087,6,13,4,9,2,4,7,10,3,9,9,3,1,4,2,17,1.0,4.0,False,43
87,Texas A&M ,31,62,28,52,3,10,19,32,13,31,21,14,2,11,11,84,0.3064516129032258,1.9090909090909087,2010,6,13,4,9,2,4,7,10,3,9,9,3,1,4,2,17,1.0,4.0,0,Portland State ,21,63,12,36,9,27,2,4,8,21,8,9,4,20,19,53,0.0317460317460317,0.4,6,19,3,8,3,14,2,2,3,3,7,4,1,7,4,15,0.1666666666666666,1.0,True,43
88,Princeton ,17,60,16,50,1,10,12,15,14,24,9,5,3,16,15,47,0.2,0.5625,2010,5,14,5,14,0,5,2,4,6,7,4,2,1,6,3,11,0.2,4.0,1,St. John's ,27,59,26,49,1,10,10,18,12,27,7,11,1,12,14,65,0.1694915254237288,0.5833333333333334,9,13,9,13,0,1,2,3,2,11,4,3,1,4,4,19,0.25,2.0,False,44
89,St. John's ,27,59,26,49,1,10,10,18,12,27,7,11,1,12,14,65,0.1694915254237288,0.5833333333333334,2010,9,13,9,13,0,1,2,3,2,11,4,3,1,4,4,19,0.25,2.0,0,Princeton ,17,60,16,50,1,10,12,15,14,24,9,5,3,16,15,47,0.2,0.5625,5,14,5,14,0,5,2,4,6,7,4,2,1,6,3,11,0.2,4.0,True,44
90,Rutgers ,27,61,24,51,3,10,6,12,11,15,13,10,2,13,21,63,0.0983606557377049,1.0,2010,6,14,6,11,3,6,3,6,4,4,6,3,1,5,5,15,0.3,1.2,1,Iowa ,19,44,9,21,10,23,22,28,7,23,12,4,1,18,11,70,0.5,0.6666666666666666,4,13,4,5,3,8,8,12,3,7,4,2,1,6,4,18,1.0,3.0,False,45
91,Iowa ,19,44,9,21,10,23,22,28,7,23,12,4,1,18,11,70,0.5,0.6666666666666666,2010,4,13,4,5,3,8,8,12,3,7,4,2,1,6,4,18,1.0,3.0,0,Rutgers ,27,61,24,51,3,10,6,12,11,15,13,10,2,13,21,63,0.0983606557377049,1.0,6,14,6,11,3,6,3,6,4,4,6,3,1,5,5,15,0.3,1.2,True,45
92,Saint Francis ,20,70,13,40,7,30,12,18,14,19,10,12,5,18,11,59,0.1714285714285714,0.5555555555555556,2010,5,22,4,9,3,14,6,6,5,5,3,4,2,6,3,16,0.5,1.0,1,Ohio State ,37,75,31,58,6,17,13,18,18,34,26,10,6,15,14,93,0.1733333333333333,1.7333333333333334,10,18,10,18,4,8,5,7,5,11,13,2,2,5,2,23,0.625,3.0,False,46
93,Ohio State ,37,75,31,58,6,17,13,18,18,34,26,10,6,15,14,93,0.1733333333333333,1.7333333333333334,2010,10,18,10,18,4,8,5,7,5,11,13,2,2,5,2,23,0.625,3.0,0,Saint Francis ,20,70,13,40,7,30,12,18,14,19,10,12,5,18,11,59,0.1714285714285714,0.5555555555555556,5,22,4,9,3,14,6,6,5,5,3,4,2,6,3,16,0.5,1.0,True,46
94,San Diego State ,20,53,11,28,9,25,9,11,9,18,11,11,6,26,15,58,0.1698113207547169,0.4230769230769231,2010,5,18,5,9,3,10,2,3,5,4,3,5,5,7,5,14,0.4,1.5,1,Duke ,24,59,22,50,2,9,16,22,14,18,12,23,3,23,14,66,0.2711864406779661,0.5217391304347826,10,19,9,16,1,3,8,9,5,4,6,7,2,5,3,29,1.0,1.5,False,47
95,Duke ,24,59,22,50,2,9,16,22,14,18,12,23,3,23,14,66,0.2711864406779661,0.5217391304347826,2010,10,19,9,16,1,3,8,9,5,4,6,7,2,5,3,29,1.0,1.5,0,San Diego State ,20,53,11,28,9,25,9,11,9,18,11,11,6,26,15,58,0.1698113207547169,0.4230769230769231,5,18,5,9,3,10,2,3,5,4,3,5,5,7,5,14,0.4,1.5,True,47
96,San Diego State ,22,52,13,35,9,17,21,35,10,34,15,7,6,21,22,74,0.4038461538461538,0.7142857142857143,2010,9,18,4,10,5,8,9,11,3,8,4,2,3,7,5,32,0.5,3.0,1,Texas ,22,66,21,53,1,13,18,31,13,25,11,12,4,14,24,63,0.2727272727272727,0.7857142857142857,5,13,5,12,1,6,6,8,4,5,3,3,1,4,5,14,0.75,1.0,True,48
97,Texas ,22,66,21,53,1,13,18,31,13,25,11,12,4,14,24,63,0.2727272727272727,0.7857142857142857,2010,5,13,5,12,1,6,6,8,4,5,3,3,1,4,5,14,0.75,1.0,0,San Diego State ,22,52,13,35,9,17,21,35,10,34,15,7,6,21,22,74,0.4038461538461538,0.7142857142857143,9,18,4,10,5,8,9,11,3,8,4,2,3,7,5,32,0.5,3.0,False,48
98,San Diego State ,23,52,19,44,4,8,14,20,10,22,12,6,2,16,17,64,0.2692307692307692,0.75,2010,9,14,8,12,3,3,8,8,3,5,4,1,1,6,4,27,0.5714285714285714,3.0,1,West Virginia ,20,47,18,38,2,9,13,22,9,19,3,7,2,18,22,55,0.2765957446808511,0.1666666666666666,7,17,7,13,1,4,5,8,3,9,2,3,1,6,5,17,1.25,2.0,True,49
99,West Virginia ,20,47,18,38,2,9,13,22,9,19,3,7,2,18,22,55,0.2765957446808511,0.1666666666666666,2010,7,17,7,13,1,4,5,8,3,9,2,3,1,6,5,17,1.25,2.0,0,San Diego State ,23,52,19,44,4,8,14,20,10,22,12,6,2,16,17,64,0.2692307692307692,0.75,9,14,8,12,3,3,8,8,3,5,4,1,1,6,4,27,0.5714285714285714,3.0,False,49
100,South Dakota State ,21,57,13,39,8,18,7,8,9,22,10,5,0,18,14,57,0.1228070175438596,0.5555555555555556,2010,5,13,3,11,3,7,2,2,2,7,3,2,0,5,5,13,0.2,1.0,1,Oklahoma ,27,61,23,45,4,16,10,11,10,24,15,10,4,13,13,68,0.1639344262295081,1.1538461538461535,6,15,6,13,3,10,3,4,5,10,8,4,1,4,3,17,0.3,2.0,False,50
101,Oklahoma ,27,61,23,45,4,16,10,11,10,24,15,10,4,13,13,68,0.1639344262295081,1.1538461538461535,2010,6,15,6,13,3,10,3,4,5,10,8,4,1,4,3,17,0.3,2.0,0,South Dakota State ,21,57,13,39,8,18,7,8,9,22,10,5,0,18,14,57,0.1228070175438596,0.5555555555555556,5,13,3,11,3,7,2,2,2,7,3,2,0,5,5,13,0.2,1.0,True,50
102,Southern ,15,65,10,39,5,26,4,7,11,10,7,8,3,14,18,39,0.0615384615384615,0.5,2010,3,22,2,8,2,14,2,2,2,4,2,2,1,4,5,10,0.6666666666666666,0.6666666666666666,1,Connecticut ,32,52,23,36,9,16,22,26,10,38,27,10,7,19,9,95,0.4230769230769231,1.4210526315789471,9,13,9,10,4,7,7,8,3,10,8,5,3,4,2,22,1.4,2.6666666666666665,False,51
103,Connecticut ,32,52,23,36,9,16,22,26,10,38,27,10,7,19,9,95,0.4230769230769231,1.4210526315789471,2010,9,13,9,10,4,7,7,8,3,10,8,5,3,4,2,22,1.4,2.6666666666666665,0,Southern ,15,65,10,39,5,26,4,7,11,10,7,8,3,14,18,39,0.0615384615384615,0.5,3,22,2,8,2,14,2,2,2,4,2,2,1,4,5,10,0.6666666666666666,0.6666666666666666,True,51
104,St. John's ,24,62,24,58,0,4,17,24,16,16,11,7,2,16,14,65,0.2741935483870967,0.6875,2010,5,16,5,16,0,0,5,8,4,6,6,3,1,6,3,15,1.0,2.0,1,Florida State ,25,58,19,42,6,16,10,12,11,20,17,7,6,21,20,66,0.1724137931034483,0.8095238095238095,7,13,7,12,3,7,2,2,3,5,9,2,4,6,4,16,2.0,1.5,False,52
105,Florida State ,25,58,19,42,6,16,10,12,11,20,17,7,6,21,20,66,0.1724137931034483,0.8095238095238095,2010,7,13,7,12,3,7,2,2,3,5,9,2,4,6,4,16,2.0,1.5,0,St. John's ,24,62,24,58,0,4,17,24,16,16,11,7,2,16,14,65,0.2741935483870967,0.6875,5,16,5,16,0,0,5,8,4,6,6,3,1,6,3,15,1.0,2.0,True,52
106,Stanford ,18,68,10,46,8,22,3,4,13,32,11,2,1,10,20,47,0.0441176470588235,1.1,2010,5,14,5,14,3,5,2,2,4,13,3,1,0,3,5,15,0.1538461538461538,2.0,1,Connecticut ,19,58,13,38,6,20,9,22,10,32,9,5,7,10,9,53,0.1551724137931034,0.9,9,18,6,13,3,8,4,6,5,9,3,1,6,3,3,23,1.0,1.0,False,53
107,Connecticut ,19,58,13,38,6,20,9,22,10,32,9,5,7,10,9,53,0.1551724137931034,0.9,2010,9,18,6,13,3,8,4,6,5,9,3,1,6,3,3,23,1.0,1.0,0,Stanford ,18,68,10,46,8,22,3,4,13,32,11,2,1,10,20,47,0.0441176470588235,1.1,5,14,5,14,3,5,2,2,4,13,3,1,0,3,5,15,0.1538461538461538,2.0,True,53
108,TCU ,22,73,14,46,8,27,14,15,13,24,8,8,6,8,22,66,0.1917808219178082,1.0,2010,4,16,4,11,3,9,9,10,5,8,6,2,3,3,4,17,0.5625,6.0,1,Dayton ,23,59,14,33,9,26,12,19,11,31,13,3,10,15,14,67,0.2033898305084746,0.8666666666666667,6,13,3,6,3,8,2,2,4,7,7,1,4,4,3,17,0.3333333333333333,3.5,False,54
109,Dayton ,23,59,14,33,9,26,12,19,11,31,13,3,10,15,14,67,0.2033898305084746,0.8666666666666667,2010,6,13,3,6,3,8,2,2,4,7,7,1,4,4,3,17,0.3333333333333333,3.5,0,TCU ,22,73,14,46,8,27,14,15,13,24,8,8,6,8,22,66,0.1917808219178082,1.0,4,16,4,11,3,9,9,10,5,8,6,2,3,3,4,17,0.5625,6.0,True,54
110,Temple ,14,60,9,36,5,24,3,9,12,12,10,12,0,14,16,36,0.05,0.7142857142857143,2010,3,10,3,8,2,5,1,2,3,5,2,3,0,2,4,9,0.125,1.0,1,Connecticut ,34,55,22,38,12,17,10,13,9,34,22,8,11,15,8,90,0.1818181818181818,1.4666666666666666,6,10,6,10,3,4,4,4,2,6,5,2,2,3,1,19,0.6666666666666666,5.0,False,55
111,Connecticut ,34,55,22,38,12,17,10,13,9,34,22,8,11,15,8,90,0.1818181818181818,1.4666666666666666,2010,6,10,6,10,3,4,4,4,2,6,5,2,2,3,1,19,0.6666666666666666,5.0,0,Temple ,14,60,9,36,5,24,3,9,12,12,10,12,0,14,16,36,0.05,0.7142857142857143,3,10,3,8,2,5,1,2,3,5,2,3,0,2,4,9,0.125,1.0,True,55
112,Tulane ,23,69,13,34,10,35,3,8,12,16,11,11,3,11,20,59,0.0434782608695652,1.0,2010,7,19,4,11,3,9,2,4,6,3,3,3,2,4,5,17,0.125,2.0,1,Georgia ,21,50,15,35,6,15,16,24,13,31,15,7,7,22,12,64,0.32,0.6818181818181818,7,14,6,10,1,4,7,7,4,9,6,3,3,8,3,22,0.7142857142857143,1.2,False,56
113,Georgia ,21,50,15,35,6,15,16,24,13,31,15,7,7,22,12,64,0.32,0.6818181818181818,2010,7,14,6,10,1,4,7,7,4,9,6,3,3,8,3,22,0.7142857142857143,1.2,0,Tulane ,23,69,13,34,10,35,3,8,12,16,11,11,3,11,20,59,0.0434782608695652,1.0,7,19,4,11,3,9,2,4,6,3,3,3,2,4,5,17,0.125,2.0,True,56
114,UC Riverside ,19,50,13,28,6,22,3,10,5,20,9,1,2,15,16,47,0.06,0.6,2010,3,8,3,7,2,5,0,2,2,4,3,1,1,7,4,6,0.0,0.5,1,Stanford ,27,61,21,42,6,19,19,25,16,28,11,6,1,8,11,79,0.3114754098360656,1.375,6,15,6,13,4,5,7,12,7,8,3,1,0,2,2,19,0.5384615384615384,3.0,False,57
115,Stanford ,27,61,21,42,6,19,19,25,16,28,11,6,1,8,11,79,0.3114754098360656,1.375,2010,6,15,6,13,4,5,7,12,7,8,3,1,0,2,2,19,0.5384615384615384,3.0,0,UC Riverside ,19,50,13,28,6,22,3,10,5,20,9,1,2,15,16,47,0.06,0.6,3,8,3,7,2,5,0,2,2,4,3,1,1,7,4,6,0.0,0.5,True,57
116,UCLA ,28,62,23,49,5,13,9,10,12,17,16,11,2,18,25,70,0.1451612903225806,0.8888888888888888,2010,6,14,6,11,3,5,4,4,3,6,6,3,1,4,5,15,0.2857142857142857,1.5,1,Nebraska ,25,45,17,30,8,15,25,38,7,17,21,4,2,17,12,83,0.5555555555555556,1.2352941176470589,6,12,5,12,3,8,9,14,5,9,11,1,2,7,4,22,2.0,1.5714285714285714,False,58
117,Nebraska ,25,45,17,30,8,15,25,38,7,17,21,4,2,17,12,83,0.5555555555555556,1.2352941176470589,2010,6,12,5,12,3,8,9,14,5,9,11,1,2,7,4,22,2.0,1.5714285714285714,0,UCLA ,28,62,23,49,5,13,9,10,12,17,16,11,2,18,25,70,0.1451612903225806,0.8888888888888888,6,14,6,11,3,5,4,4,3,6,6,3,1,4,5,15,0.2857142857142857,1.5,True,58
118,Vanderbilt ,23,55,16,35,7,20,9,10,13,20,15,6,2,15,11,62,0.1636363636363636,1.0,2010,8,18,6,15,2,8,3,3,5,6,7,3,1,3,3,20,0.2727272727272727,3.5,1,Xavier ,27,69,23,48,4,21,5,9,21,17,17,9,1,8,14,63,0.072463768115942,2.125,10,18,10,17,1,5,1,2,11,6,9,2,1,3,3,21,0.1,3.0,False,59
119,Xavier ,27,69,23,48,4,21,5,9,21,17,17,9,1,8,14,63,0.072463768115942,2.125,2010,10,18,10,17,1,5,1,2,11,6,9,2,1,3,3,21,0.1,3.0,0,Vanderbilt ,23,55,16,35,7,20,9,10,13,20,15,6,2,15,11,62,0.1636363636363636,1.0,8,18,6,15,2,8,3,3,5,6,7,3,1,3,3,20,0.2727272727272727,3.5,True,59
120,Vermont ,27,55,20,40,7,15,5,5,8,18,19,10,5,24,20,66,0.0909090909090909,0.7916666666666666,2010,7,13,7,11,3,6,2,2,4,5,7,7,2,10,5,14,0.25,2.0,1,Notre Dame ,31,59,28,49,3,10,19,29,15,16,20,19,1,14,13,84,0.3220338983050847,1.4285714285714286,13,21,12,18,1,3,7,8,5,6,6,7,0,4,3,31,1.1666666666666667,6.0,False,60
121,Notre Dame ,31,59,28,49,3,10,19,29,15,16,20,19,1,14,13,84,0.3220338983050847,1.4285714285714286,2010,13,21,12,18,1,3,7,8,5,6,6,7,0,4,3,31,1.1666666666666667,6.0,0,Vermont ,27,55,20,40,7,15,5,5,8,18,19,10,5,24,20,66,0.0909090909090909,0.7916666666666666,7,13,7,11,3,6,2,2,4,5,7,7,2,10,5,14,0.25,2.0,True,60
122,Vermont ,21,52,18,41,3,11,19,27,4,27,14,8,10,11,13,64,0.3653846153846153,1.2727272727272727,2010,8,14,7,10,1,4,8,9,1,8,4,3,4,4,3,25,0.6,2.0,1,Wisconsin ,22,61,17,46,5,15,6,9,10,30,13,7,4,13,22,55,0.0983606557377049,1.0,5,14,5,10,2,4,2,3,3,5,3,3,2,2,5,13,0.2857142857142857,3.0,True,61
123,Wisconsin ,22,61,17,46,5,15,6,9,10,30,13,7,4,13,22,55,0.0983606557377049,1.0,2010,5,14,5,10,2,4,2,3,3,5,3,3,2,2,5,13,0.2857142857142857,3.0,0,Vermont ,21,52,18,41,3,11,19,27,4,27,14,8,10,11,13,64,0.3653846153846153,1.2727272727272727,8,14,7,10,1,4,8,9,1,8,4,3,4,4,3,25,0.6,2.0,False,61
124,Xavier ,23,60,22,46,1,14,6,11,10,24,11,8,2,12,17,53,0.1,0.9166666666666666,2010,10,17,10,17,1,7,3,5,3,5,4,2,2,4,5,20,0.5,2.0,1,Stanford ,20,57,16,39,4,18,11,14,9,29,13,2,3,12,13,55,0.1929824561403508,1.0833333333333333,7,17,6,17,1,6,6,7,3,11,4,1,1,5,5,18,0.3529411764705882,1.0,False,62
125,Stanford ,20,57,16,39,4,18,11,14,9,29,13,2,3,12,13,55,0.1929824561403508,1.0833333333333333,2010,7,17,6,17,1,6,6,7,3,11,4,1,1,5,5,18,0.3529411764705882,1.0,0,Xavier ,23,60,22,46,1,14,6,11,10,24,11,8,2,12,17,53,0.1,0.9166666666666666,10,17,10,17,1,7,3,5,3,5,4,2,2,4,5,20,0.5,2.0,True,62
